"year","model","stratum_bin","species_name","lbin","prey_guild","strat_preycons_t_km2","area","cons_tons_day"
1982,"EBS","SE_inner","W.pollock","[40,55)","Pel Amph",1.49231122617996e-05,77871,1.16207767493859
1982,"EBS","SE_inner","W.pollock","[55,999)","Benth Amph",3.18757109605354e-07,77871,0.0248219348820785
1982,"EBS","SE_inner","W.pollock","[55,999)","Euphausiid",0.0015634864545245,77871,121.750253700277
1982,"EBS","SE_inner","W.pollock","[55,999)","Misc. Crustacean",1.19103096585841e-07,77871,0.00927467723423601
1982,"EBS","SE_inner","W.pollock","[55,999)","Mysid",7.88541793115807e-05,77871,6.1404537971721
1982,"EBS","SE_inner","W.pollock","[55,999)","NP Shrimp",7.10777108452063e-05,77871,5.53489242122706
1982,"EBS","SE_inner","W.pollock","[55,999)","Pandalidae",3.1630868944776e-06,77871,0.246312739559865
1982,"EBS","SE_inner","W.pollock","[55,999)","Pel Amph",6.11975743089294e-08,77871,0.00476551630901064
1982,"EBS","SE_inner","W.pollock","[55,999)","Polychaete",1.49898290035025e-08,77871,0.00116727297433174
1982,"EBS","SE_middle","W.pollock","[0,10)","MISSING",2.43132311788083e-06,94526,0.229823249040803
1982,"EBS","SE_middle","W.pollock","[10,25)","Chaeteg etc.",1.21036144943737e-05,94526,1.14410626369517
1982,"EBS","SE_middle","W.pollock","[10,25)","Copepod",0.000720421737281544,94526,68.0985851382753
1982,"EBS","SE_middle","W.pollock","[10,25)","Euphausiid",0.000126751977842868,94526,11.9813574575749
1982,"EBS","SE_middle","W.pollock","[10,25)","Glopp",1.90428910020467e-05,94526,1.80004831485947
1982,"EBS","SE_middle","W.pollock","[10,25)","Mysid",0.000114005968897775,94526,10.7765282160311
1982,"EBS","SE_middle","W.pollock","[10,25)","Pel Amph",4.956781256425e-06,94526,0.46854470504483
1982,"EBS","SE_middle","W.pollock","[10,25)","Pel. Gel. Filter Feeder",4.44498312072079e-07,94526,0.0420166474469253
1982,"EBS","SE_middle","W.pollock","[25,40)","Benth Amph",2.04948895562253e-06,94526,0.193729993019175
1982,"EBS","SE_middle","W.pollock","[25,40)","Chaeteg etc.",5.16497610388637e-05,94526,4.88224531195963
1982,"EBS","SE_middle","W.pollock","[25,40)","Copepod",0.00102812569986977,94526,97.1846099058897
1982,"EBS","SE_middle","W.pollock","[25,40)","Euphausiid",0.00191002944806801,94526,180.547443608076
1982,"EBS","SE_middle","W.pollock","[25,40)","Gen. Fish",0.00312221756033239,94526,295.130737107979
1982,"EBS","SE_middle","W.pollock","[25,40)","Glopp",0.000277837866572372,94526,26.2629021756201
1982,"EBS","SE_middle","W.pollock","[25,40)","Mysid",0.00165073413738931,94526,156.037295070862
1982,"EBS","SE_middle","W.pollock","[25,40)","NP Shrimp",0.00016118720389672,94526,15.2363816355413
1982,"EBS","SE_middle","W.pollock","[25,40)","Pel Amph",1.40571452182695e-06,94526,0.132876570890214
1982,"EBS","SE_middle","W.pollock","[25,40)","Pel. Gel. Filter Feeder",0.000120037967309662,94526,11.3467088979131
1982,"EBS","SE_middle","W.pollock","[25,40)","Polychaete",1.67923905759725e-05,94526,1.58731751158438
1982,"EBS","SE_middle","W.pollock","[25,40)","Pteropod",7.24668360027751e-06,94526,0.685000013999832
1982,"EBS","SE_middle","W.pollock","[40,55)","Benth Amph",5.27469147194146e-06,94526,0.498595486076738
1982,"EBS","SE_middle","W.pollock","[40,55)","Chaeteg etc.",8.60893864261536e-05,94526,8.13768534131859
1982,"EBS","SE_middle","W.pollock","[40,55)","Copepod",0.00024577002874586,94526,23.2316577372311
1982,"EBS","SE_middle","W.pollock","[40,55)","Euphausiid",0.00953348820550775,94526,901.162506113826
1982,"EBS","SE_middle","W.pollock","[40,55)","Gen. Fish",2.66256816487668e-06,94526,0.251681918353133
1982,"EBS","SE_middle","W.pollock","[40,55)","Gen. Flatfish",1.35824912431665e-05,94526,1.28389856725156
1982,"EBS","SE_middle","W.pollock","[40,55)","Glopp",0.000398361505717668,94526,37.6555196894683
1982,"EBS","SE_middle","W.pollock","[40,55)","Mysid",0.000372798899708526,94526,35.2391887938482
1982,"EBS","SE_middle","W.pollock","[40,55)","NP Shrimp",1.05375905165387e-05,94526,0.996076281166338
1982,"EBS","SE_middle","W.pollock","[40,55)","Pandalidae",6.36320496040997e-05,94526,6.01488312087713
1982,"EBS","SE_middle","W.pollock","[40,55)","Pel Amph",9.33517443773316e-06,94526,0.882416698901165
1982,"EBS","SE_middle","W.pollock","[40,55)","Pel. Gel. Filter Feeder",0.000104940910059165,94526,9.91964446425268
1982,"EBS","SE_middle","W.pollock","[40,55)","Polychaete",5.12597894497957e-05,94526,4.84538285753139
1982,"EBS","SE_middle","W.pollock","[40,55)","Pteropod",1.36454268456843e-05,94526,1.28984761801515
1982,"EBS","SE_middle","W.pollock","[55,999)","Benth Amph",2.27076693500651e-06,94526,0.214646515298425
1982,"EBS","SE_middle","W.pollock","[55,999)","Chaeteg etc.",2.16359384029725e-08,94526,0.00204515871347938
1982,"EBS","SE_middle","W.pollock","[55,999)","Euphausiid",0.00121767569728304,94526,115.102012961377
1982,"EBS","SE_middle","W.pollock","[55,999)","Gen. Fish",3.76465328211722e-07,94526,0.0355857616145412
1982,"EBS","SE_middle","W.pollock","[55,999)","Glopp",5.05415521093438e-06,94526,0.477749075468783
1982,"EBS","SE_middle","W.pollock","[55,999)","Mysid",0.000153785729227764,94526,14.5367498409836
1982,"EBS","SE_middle","W.pollock","[55,999)","NP Shrimp",9.95519184009847e-06,94526,0.941024463877148
1982,"EBS","SE_middle","W.pollock","[55,999)","Pandalidae",2.74900255895291e-05,94526,2.59852215887583
1982,"EBS","SE_middle","W.pollock","[55,999)","Pel Amph",8.06028775280324e-06,94526,0.761906760121479
1982,"EBS","SE_middle","W.pollock","[55,999)","Polychaete",5.74633116623167e-07,94526,0.0543177699819215
1982,"EBS","SE_middle","W.pollock","[55,999)","Pteropod",9.38999726689007e-07,94526,0.0887598881650051
1982,"EBS","SE_outer","W.pollock","[10,25)","MISSING",0.00133223198280222,38792,51.6799430768638
1982,"EBS","SE_outer","W.pollock","[25,40)","Copepod",0.00190982608833796,38792,74.0859736188061
1982,"EBS","SE_outer","W.pollock","[25,40)","Euphausiid",0.00363776397778659,38792,141.116140226297
1982,"EBS","SE_outer","W.pollock","[25,40)","Pel. Gel. Filter Feeder",0.000329280360058269,38792,12.7734437273804
1982,"EBS","SE_outer","W.pollock","[40,55)","Chaeteg etc.",8.31427103071907e-07,38792,0.0322527201823654
1982,"EBS","SE_outer","W.pollock","[40,55)","Copepod",5.00549585317779e-07,38792,0.0194173195136473
1982,"EBS","SE_outer","W.pollock","[40,55)","Euphausiid",0.002576779993088,38792,99.9584494918697
1982,"EBS","SE_outer","W.pollock","[40,55)","Gen. Fish",0.00680130203938458,38792,263.836108711807
1982,"EBS","SE_outer","W.pollock","[40,55)","Gen. Gadid",0.00928285055941433,38792,360.100338900801
1982,"EBS","SE_outer","W.pollock","[40,55)","Misc. Crustacean",5.99567718001566e-06,38792,0.232584309167167
1982,"EBS","SE_outer","W.pollock","[40,55)","Mysid",0.000371349932394573,38792,14.4054065774503
1982,"EBS","SE_outer","W.pollock","[40,55)","NP Shrimp",8.024063675328e-05,38792,3.11269478093324
1982,"EBS","SE_outer","W.pollock","[40,55)","Pandalidae",0.000878682037685021,38792,34.0858336058773
1982,"EBS","SE_outer","W.pollock","[40,55)","Pel Amph",7.24716329839324e-05,38792,2.8113195867127
1982,"EBS","SE_outer","W.pollock","[40,55)","Pel. Gel. Filter Feeder",0.000187840906850766,38792,7.28672445855491
1982,"EBS","SE_outer","W.pollock","[40,55)","Polychaete",1.19913543600313e-05,38792,0.465168618334335
1982,"EBS","SE_outer","W.pollock","[40,55)","Pteropod",5.00549585317779e-07,38792,0.0194173195136473
1982,"EBS","SE_outer","W.pollock","[40,55)","Unid Chion",1.19913543600313e-05,38792,0.465168618334335
1982,"EBS","SE_outer","W.pollock","[55,999)","Euphausiid",0.000758056097710423,38792,29.4065121423827
1982,"EBS","SE_outer","W.pollock","[55,999)","Gen. Fish",0.000167029309665009,38792,6.47940098052501
1982,"EBS","StMatt","W.pollock","[0,10)","MISSING",0,27537,0
1982,"EBS","StMatt","W.pollock","[10,25)","MISSING",0.0022897589551089,27537,63.0530923468338
1982,"EBS","StMatt","W.pollock","[25,40)","MISSING",0.00196058361042777,27537,53.9885908803496
1982,"EBS","StMatt","W.pollock","[40,55)","MISSING",0.00271021528778702,27537,74.6311983797912
1982,"EBS","StMatt","W.pollock","[55,999)","MISSING",0.00230357061239406,27537,63.4334239534951
1983,"EBS","NW_inner","W.pollock","[0,10)","MISSING",0.000514265512143162,41027,21.0987711666975
1983,"EBS","NW_inner","W.pollock","[10,25)","MISSING",0.00550526857194064,41027,225.864653701009
1983,"EBS","NW_inner","W.pollock","[25,40)","MISSING",9.36345257175353e-05,41027,3.84154368661332
1983,"EBS","NW_inner","W.pollock","[40,55)","MISSING",0.00180478154993041,41027,74.0447726489947
1983,"EBS","NW_inner","W.pollock","[55,999)","MISSING",0.00647546801873031,41027,265.669026404448
1983,"EBS","NW_middle","W.pollock","[0,10)","MISSING",8.14970224184587e-05,62703,5.11010779670461
1983,"EBS","NW_middle","W.pollock","[10,25)","MISSING",0.00500171209667143,62703,313.622353597589
1983,"EBS","NW_middle","W.pollock","[25,40)","MISSING",0.0172768624124344,62703,1083.31110384687
1983,"EBS","NW_middle","W.pollock","[40,55)","MISSING",0.0187456149634203,62703,1175.40629505135
1983,"EBS","NW_middle","W.pollock","[55,999)","MISSING",0.00317524986088115,62703,199.097692026831
1983,"EBS","NW_outer","W.pollock","[10,25)","MISSING",0.00669495390035663,88134,590.053067054031
1983,"EBS","NW_outer","W.pollock","[25,40)","MISSING",0.0373152738192178,88134,3288.74434278294
1983,"EBS","NW_outer","W.pollock","[40,55)","MISSING",0.02621439379106,88134,2310.37938238129
1983,"EBS","NW_outer","W.pollock","[55,999)","MISSING",0.00146797848394536,88134,129.37881570404
1983,"EBS","Pribs","W.pollock","[0,10)","MISSING",0,32785,0
1983,"EBS","Pribs","W.pollock","[10,25)","MISSING",0.00261539228431256,32785,85.7456360411873
1983,"EBS","Pribs","W.pollock","[25,40)","MISSING",0.00721651159727536,32785,236.593332716673
1983,"EBS","Pribs","W.pollock","[40,55)","MISSING",0.0642625280126788,32785,2106.84698089568
1983,"EBS","Pribs","W.pollock","[55,999)","MISSING",0.00215313846685086,32785,70.5906446357055
1983,"EBS","SE_inner","W.pollock","[0,10)","MISSING",4.19718841272111e-05,77871,3.26839258887006
1983,"EBS","SE_inner","W.pollock","[10,25)","MISSING",0.000941172412886661,77871,73.2900369638971
1983,"EBS","SE_inner","W.pollock","[25,40)","MISSING",0.000373879318853938,77871,29.114356438475
1983,"EBS","SE_inner","W.pollock","[40,55)","MISSING",0.0452654518679207,77871,3524.86600240685
1983,"EBS","SE_inner","W.pollock","[55,999)","MISSING",0.0134268406403114,77871,1045.56150750169
1983,"EBS","SE_middle","W.pollock","[0,10)","MISSING",6.98156817709303e-06,94526,0.659939713507896
1983,"EBS","SE_middle","W.pollock","[10,25)","MISSING",0.00125833491627418,94526,118.945366295733
1983,"EBS","SE_middle","W.pollock","[25,40)","MISSING",0.00435477869790393,94526,411.639811198067
1983,"EBS","SE_middle","W.pollock","[40,55)","MISSING",0.0462145747190113,94526,4368.47888988926
1983,"EBS","SE_middle","W.pollock","[55,999)","MISSING",0.00195971230655259,94526,185.24376548919
1983,"EBS","SE_outer","W.pollock","[10,25)","MISSING",0.000239834968998049,38792,9.3036781173723
1983,"EBS","SE_outer","W.pollock","[25,40)","MISSING",0.0145441276251482,38792,564.19579883475
1983,"EBS","SE_outer","W.pollock","[40,55)","MISSING",0.0855125343170122,38792,3317.20223122554
1983,"EBS","SE_outer","W.pollock","[55,999)","MISSING",0.00125955225296756,38792,48.8605509971177
1983,"EBS","StMatt","W.pollock","[0,10)","MISSING",2.81606523747957e-05,27537,0.77545988444475
1983,"EBS","StMatt","W.pollock","[10,25)","MISSING",0.00201734499478712,27537,55.5516291214529
1983,"EBS","StMatt","W.pollock","[25,40)","MISSING",0.0369103141411344,27537,1016.39932050442
1983,"EBS","StMatt","W.pollock","[40,55)","MISSING",0.0695457068077651,27537,1915.08012836543
1983,"EBS","StMatt","W.pollock","[55,999)","MISSING",0.00346879857931699,27537,95.520306478652
1984,"EBS","NW_inner","W.pollock","[0,10)","MISSING",1.24864210075165e-05,41027,0.51228039467538
1984,"EBS","NW_inner","W.pollock","[10,25)","MISSING",0.000373954344820251,41027,15.3422249049404
1984,"EBS","NW_inner","W.pollock","[40,55)","MISSING",0.000160533392923304,41027,6.58620351146441
1984,"EBS","NW_inner","W.pollock","[55,999)","MISSING",0.00179895937144431,41027,73.8059061322458
1984,"EBS","NW_middle","W.pollock","[0,10)","MISSING",2.73844712336932e-06,62703,0.171708849976627
1984,"EBS","NW_middle","W.pollock","[10,25)","MISSING",0.000335732005520535,62703,21.0514039421541
1984,"EBS","NW_middle","W.pollock","[25,40)","MISSING",0.000825029736807649,62703,51.73183958705
1984,"EBS","NW_middle","W.pollock","[40,55)","MISSING",0.0173620233939022,62703,1088.65095286785
1984,"EBS","NW_middle","W.pollock","[55,999)","MISSING",0.00339729349898413,62703,213.020494266802
1984,"EBS","NW_outer","W.pollock","[0,10)","MISSING",0,88134,0
1984,"EBS","NW_outer","W.pollock","[10,25)","MISSING",0.00206096715702839,88134,181.64127941754
1984,"EBS","NW_outer","W.pollock","[25,40)","MISSING",0.0259712141268245,88134,2288.94698585355
1984,"EBS","NW_outer","W.pollock","[40,55)","MISSING",0.0367968351632809,88134,3243.0522702806
1984,"EBS","NW_outer","W.pollock","[55,999)","MISSING",0.00149214169349382,88134,131.508416014384
1984,"EBS","Pribs","W.pollock","[0,10)","MISSING",0,32785,0
1984,"EBS","Pribs","W.pollock","[10,25)","MISSING",0.0005107888199928,32785,16.7462114634639
1984,"EBS","Pribs","W.pollock","[25,40)","MISSING",0.0031019047912184,32785,101.695948580095
1984,"EBS","Pribs","W.pollock","[40,55)","MISSING",0.0112349477390407,32785,368.337761624451
1984,"EBS","Pribs","W.pollock","[55,999)","MISSING",0.00161469346551491,32785,52.9377252669063
1984,"EBS","SE_inner","W.pollock","[0,10)","MISSING",3.50858531396427e-06,77871,0.273217046983712
1984,"EBS","SE_inner","W.pollock","[10,25)","Benth Amph",4.7451285593087e-06,77871,0.369507906041928
1984,"EBS","SE_inner","W.pollock","[10,25)","Copepod",7.87560243424404e-07,77871,0.0613281037157018
1984,"EBS","SE_inner","W.pollock","[10,25)","Euphausiid",1.64388048586044e-06,77871,0.128010617314438
1984,"EBS","SE_inner","W.pollock","[10,25)","Gen. Fish",0.000117301909837713,77871,9.13441702097256
1984,"EBS","SE_inner","W.pollock","[10,25)","NP Shrimp",3.21830006849498e-05,77871,2.50612244633773
1984,"EBS","SE_inner","W.pollock","[25,40)","MISSING",0.00263889029610626,77871,205.493026248091
1984,"EBS","SE_inner","W.pollock","[40,55)","Benth Amph",0.0015832725945116,77871,123.291020207213
1984,"EBS","SE_inner","W.pollock","[40,55)","Euphausiid",0.0391112858120378,77871,3045.6349374692
1984,"EBS","SE_inner","W.pollock","[40,55)","Gen. Fish",0.0133308498955963,77871,1038.08661221998
1984,"EBS","SE_inner","W.pollock","[40,55)","W. Pollock",0.00224142346919928,77871,174.541886970017
