"year","model","stratum","species_name","lbin","strat_bio_t_km2","stratum_bin","area","bio_tons","jcat"
1987,"WGOA",13,"Pacific_cod","[0,20)",0,"Shumagin_shelf",12398.789,0,"juv"
1987,"WGOA",13,"Pacific_cod","[20,30)",0.0268366211235198,"Shumagin_shelf",12398.789,332.741602783465,"adu"
1987,"WGOA",13,"Pacific_cod","[30,60)",0.745798226874142,"Shumagin_shelf",12398.789,9246.99485158661,"adu"
1987,"WGOA",13,"Pacific_cod","[60,85)",0.363436365970709,"Shumagin_shelf",12398.789,4506.1708165976,"adu"
1987,"WGOA",20,"Pacific_cod","[0,20)",0.00172929801813341,"Chirikof_shelf",7940.852,13.7320996258907,"juv"
1987,"WGOA",20,"Pacific_cod","[20,30)",0.0211393992289765,"Chirikof_shelf",7940.852,167.864840646217,"adu"
1987,"WGOA",20,"Pacific_cod","[30,60)",0.241762096349848,"Chirikof_shelf",7940.852,1919.79702632388,"adu"
1987,"WGOA",20,"Pacific_cod","[60,85)",0.547825398591511,"Chirikof_shelf",7940.852,4350.2004120562,"adu"
1987,"WGOA",21,"Pacific_cod","[0,20)",0,"Chirikof_shelf",7302.086,0,"juv"
1987,"WGOA",21,"Pacific_cod","[30,60)",1.62533934211977,"Chirikof_shelf",7302.086,11868.367655342,"adu"
1987,"WGOA",21,"Pacific_cod","[60,85)",0.256367479275801,"Chirikof_shelf",7302.086,1872.01738127511,"adu"
1987,"WGOA",22,"Pacific_cod","[0,20)",0,"Chirikof_shelf",10792.012,0,"juv"
1987,"WGOA",22,"Pacific_cod","[30,60)",2.4840900839187,"Chirikof_shelf",10792.012,26808.3299947316,"adu"
1987,"WGOA",22,"Pacific_cod","[60,85)",5.42693948819023,"Chirikof_shelf",10792.012,58567.5960798228,"adu"
1987,"WGOA",22,"Pacific_cod","[85,999)",1.68913836528503,"Chirikof_shelf",10792.012,18229.2015078164,"adu"
1987,"WGOA",30,"Pacific_cod","[0,20)",0,"Kodiak_shelf",5766.075,0,"juv"
1987,"WGOA",30,"Pacific_cod","[20,30)",0.292723174849834,"Kodiak_shelf",5766.075,1687.86378042226,"adu"
1987,"WGOA",30,"Pacific_cod","[30,60)",13.5062755035277,"Kodiak_shelf",5766.075,77878.1975240034,"adu"
1987,"WGOA",30,"Pacific_cod","[60,85)",2.8378907995427,"Kodiak_shelf",5766.075,16363.4911919732,"adu"
1987,"WGOA",31,"Pacific_cod","[0,20)",0.00441980600965655,"Kodiak_shelf",15403.147,68.0789216782233,"juv"
1987,"WGOA",31,"Pacific_cod","[20,30)",0.0623445691644773,"Kodiak_shelf",15403.147,960.30256349211,"adu"
1987,"WGOA",31,"Pacific_cod","[30,60)",3.51534622150408,"Kodiak_shelf",15403.147,54147.394605722,"adu"
1987,"WGOA",31,"Pacific_cod","[60,85)",2.16940137229432,"Kodiak_shelf",15403.147,33415.6082394511,"adu"
1987,"WGOA",31,"Pacific_cod","[85,999)",0.0910235142684064,"Kodiak_shelf",15403.147,1402.04857073286,"adu"
1987,"WGOA",32,"Pacific_cod","[0,20)",0,"Kodiak_shelf",9886.88,0,"juv"
1987,"WGOA",32,"Pacific_cod","[20,30)",0.0173359239668969,"Kodiak_shelf",9886.88,171.398199949833,"adu"
1987,"WGOA",32,"Pacific_cod","[30,60)",0.306879958305782,"Kodiak_shelf",9886.88,3034.08532217427,"adu"
1987,"WGOA",32,"Pacific_cod","[60,85)",0.0587971089675806,"Kodiak_shelf",9886.88,581.319960709393,"adu"
1987,"WGOA",33,"Pacific_cod","[0,20)",0,"Kodiak_shelf",5260.082,0,"juv"
1987,"WGOA",33,"Pacific_cod","[30,60)",0.292265292775946,"Kodiak_shelf",5260.082,1537.33940575548,"adu"
1987,"WGOA",33,"Pacific_cod","[60,85)",0.946394723073287,"Kodiak_shelf",5260.082,4978.11384773278,"adu"
1987,"WGOA",33,"Pacific_cod","[85,999)",0.154865582598705,"Kodiak_shelf",5260.082,814.605663446961,"adu"
1987,"WGOA",35,"Pacific_cod","[0,20)",0,"Kodiak_shelf",2199.622,0,"juv"
1987,"WGOA",35,"Pacific_cod","[20,30)",0.00327305528986329,"Kodiak_shelf",2199.622,7.19948442279967,"adu"
1987,"WGOA",35,"Pacific_cod","[30,60)",1.90160263588021,"Kodiak_shelf",2199.622,4182.80699314011,"adu"
1987,"WGOA",35,"Pacific_cod","[60,85)",2.44668452586614,"Kodiak_shelf",2199.622,5381.78111015472,"adu"
1987,"WGOA",110,"Pacific_cod","[0,20)",0,"Shumagin_gully",4245.316,0,"juv"
1987,"WGOA",110,"Pacific_cod","[20,30)",0.00418013870796161,"Shumagin_gully",4245.316,17.7460097391288,"adu"
1987,"WGOA",110,"Pacific_cod","[30,60)",1.12450064690626,"Shumagin_gully",4245.316,4773.8605883215,"adu"
1987,"WGOA",110,"Pacific_cod","[60,85)",0.924275639990243,"Shumagin_gully",4245.316,3923.84216286082,"adu"
1987,"WGOA",110,"Pacific_cod","[85,999)",0.27204211371485,"Shumagin_gully",4245.316,1154.90473802747,"adu"
1987,"WGOA",111,"Pacific_cod","[0,20)",0,"Shumagin_shelf",8153.739,0,"juv"
1987,"WGOA",111,"Pacific_cod","[20,30)",0.0105345339242807,"Shumagin_shelf",8153.739,85.8958401052307,"adu"
1987,"WGOA",111,"Pacific_cod","[30,60)",1.07442110329415,"Shumagin_shelf",8153.739,8760.54925235257,"adu"
1987,"WGOA",111,"Pacific_cod","[60,85)",1.92795361264975,"Shumagin_shelf",8153.739,15720.0305616532,"adu"
1987,"WGOA",111,"Pacific_cod","[85,999)",0.745860833376719,"Shumagin_shelf",8153.739,6081.55456567626,"adu"
1987,"WGOA",112,"Pacific_cod","[0,20)",0,"Shumagin_gully",2278.242,0,"juv"
1987,"WGOA",112,"Pacific_cod","[30,60)",0.401507252607145,"Shumagin_gully",2278.242,914.730686194206,"adu"
1987,"WGOA",112,"Pacific_cod","[60,85)",0.419042576575345,"Shumagin_gully",2278.242,954.680397742168,"adu"
1987,"WGOA",112,"Pacific_cod","[85,999)",0.138224133754845,"Shumagin_gully",2278.242,314.908026933905,"adu"
1987,"WGOA",120,"Pacific_cod","[0,20)",9.12044829185262e-05,"Chirikof_gully",11104.039,1.01273813530215,"juv"
1987,"WGOA",120,"Pacific_cod","[20,30)",0.0157085824461965,"Chirikof_gully",11104.039,174.428712117281,"adu"
1987,"WGOA",120,"Pacific_cod","[30,60)",2.06934822302622,"Chirikof_gully",11104.039,22978.1233730638,"adu"
1987,"WGOA",120,"Pacific_cod","[60,85)",1.67814230860816,"Chirikof_gully",11104.039,18634.1576423351,"adu"
1987,"WGOA",120,"Pacific_cod","[85,999)",0.190870595121038,"Chirikof_gully",11104.039,2119.43453217722,"adu"
1987,"WGOA",121,"Pacific_cod","[0,20)",0,"Chirikof_shelf",7734.619,0,"juv"
1987,"WGOA",121,"Pacific_cod","[20,30)",0.0220871232340803,"Chirikof_shelf",7734.619,170.835483021659,"adu"
1987,"WGOA",121,"Pacific_cod","[30,60)",4.33423492814306,"Chirikof_shelf",7734.619,33523.655825679,"adu"
1987,"WGOA",121,"Pacific_cod","[60,85)",8.48066853508148,"Chirikof_shelf",7734.619,65594.7399841434,"adu"
1987,"WGOA",121,"Pacific_cod","[85,999)",0.885573152990541,"Chirikof_shelf",7734.619,6849.57093501055,"adu"
1987,"WGOA",122,"Pacific_cod","[0,20)",0,"Chirikof_shelf",5010.738,0,"juv"
1987,"WGOA",122,"Pacific_cod","[30,60)",1.07427734954154,"Chirikof_shelf",5010.738,5382.92233788707,"adu"
1987,"WGOA",122,"Pacific_cod","[60,85)",2.46017787015247,"Chirikof_shelf",5010.738,12327.306740732,"adu"
1987,"WGOA",130,"Pacific_cod","[0,20)",0,"Kodiak_gully",7911.775,0,"juv"
1987,"WGOA",130,"Pacific_cod","[20,30)",0.00370928984783008,"Kodiak_gully",7911.775,29.3470666858158,"adu"
1987,"WGOA",130,"Pacific_cod","[30,60)",0.947597245157913,"Kodiak_gully",7911.775,7497.17619430925,"adu"
1987,"WGOA",130,"Pacific_cod","[60,85)",0.852137726531808,"Kodiak_gully",7911.775,6741.92196133119,"adu"
1987,"WGOA",130,"Pacific_cod","[85,999)",0.160315137111445,"Kodiak_gully",7911.775,1268.37729391991,"adu"
1987,"WGOA",131,"Pacific_cod","[0,20)",0,"Kodiak_shelf",7336.402,0,"juv"
1987,"WGOA",131,"Pacific_cod","[30,60)",2.22419568658679,"Kodiak_shelf",7336.402,16317.5936834667,"adu"
1987,"WGOA",131,"Pacific_cod","[60,85)",0.982417624911013,"Kodiak_shelf",7336.402,7207.41062823241,"adu"
1987,"WGOA",131,"Pacific_cod","[85,999)",0.196032961370375,"Kodiak_shelf",7336.402,1438.17660986354,"adu"
1987,"WGOA",132,"Pacific_cod","[0,20)",0,"Kodiak_shelf",10980.778,0,"juv"
1987,"WGOA",132,"Pacific_cod","[30,60)",1.30434347257086,"Kodiak_shelf",10980.778,14322.7061080497,"adu"
1987,"WGOA",132,"Pacific_cod","[60,85)",0.925344712072343,"Kodiak_shelf",10980.778,10161.0048567403,"adu"
1987,"WGOA",132,"Pacific_cod","[85,999)",0.0808816528496871,"Kodiak_shelf",10980.778,888.143474215482,"adu"
1987,"WGOA",133,"Pacific_cod","[0,20)",0,"Kodiak_shelf",12077.011,0,"juv"
1987,"WGOA",133,"Pacific_cod","[30,60)",6.30092967645729,"Kodiak_shelf",12077.011,76096.3970128012,"adu"
1987,"WGOA",133,"Pacific_cod","[60,85)",2.10289963719356,"Kodiak_shelf",12077.011,25396.7420502827,"adu"
1987,"WGOA",134,"Pacific_cod","[0,20)",0,"Kodiak_shelf",5025.806,0,"juv"
1987,"WGOA",134,"Pacific_cod","[30,60)",2.24310739221274,"Kodiak_shelf",5025.806,11273.4225904271,"adu"
1987,"WGOA",134,"Pacific_cod","[60,85)",0.692150085557107,"Kodiak_shelf",5025.806,3478.61205289342,"adu"
1987,"WGOA",134,"Pacific_cod","[85,999)",0.112541708683434,"Kodiak_shelf",5025.806,565.612794751456,"adu"
1987,"WGOA",210,"Pacific_cod","[0,20)",0,"Shumagin_slope",2787.949,0,"juv"
1987,"WGOA",210,"Pacific_cod","[30,60)",0.615127539852443,"Shumagin_slope",2787.949,1714.94420960408,"adu"
1987,"WGOA",210,"Pacific_cod","[60,85)",0.292381610807145,"Shumagin_slope",2787.949,815.145019468168,"adu"
1987,"WGOA",220,"Pacific_cod","[0,20)",0,"Chirikof_gully",10017.785,0,"juv"
1987,"WGOA",220,"Pacific_cod","[30,60)",0.735246431192846,"Chirikof_gully",10017.785,7365.54066970722,"adu"
1987,"WGOA",220,"Pacific_cod","[60,85)",1.65529678888238,"Chirikof_gully",10017.785,16582.4073422141,"adu"
1987,"WGOA",221,"Pacific_cod","[0,20)",0,"Chirikof_slope",1528.313,0,"juv"
1987,"WGOA",230,"Pacific_cod","[0,20)",0,"Kodiak_gully",6659.46,0,"juv"
1987,"WGOA",230,"Pacific_cod","[30,60)",0.874659591405175,"Kodiak_gully",6659.46,5824.76056257911,"adu"
1987,"WGOA",230,"Pacific_cod","[60,85)",0.205549368621586,"Kodiak_gully",6659.46,1368.84779836071,"adu"
1987,"WGOA",231,"Pacific_cod","[0,20)",0,"Kodiak_slope",1622.614,0,"juv"
1987,"WGOA",232,"Pacific_cod","[0,20)",0,"Kodiak_gully",3208.227,0,"juv"
