"year","model","race_guild","bio_tot_tons","area_km2","bio_tkm2"
1990,"EGOA","Shelf_demersals",2734.37064621379,85237.199,0.0320795459997904
1990,"EGOA","Shelf_forage_fish",11259.7824938176,85237.199,0.132099395873128
1990,"EGOA","Slope_demersals",4008.82928049173,85237.199,0.0470314525526787
1990,"EGOA","Slope_forage_fish",52.0289389798356,85237.199,0.000610401791591435
1990,"EGOA","Slope_rockfish",151630.439574713,85237.199,1.77892330289635
1990,"EGOA","Sockeye_salmon",49.3660603201942,85237.199,0.000579160987213977
1990,"EGOA","Spotted_ratfish",2651.87421283683,85237.199,0.0311117005714469
1990,"EGOA","Squid",1845.24731629885,85237.199,0.0216483804952208
1990,"EGOA","Tanner_crab",30.0539925306931,85237.199,0.000352592446529046
1990,"EGOA","Thornyheads",17126.5197307973,85237.199,0.200927763133058
1990,"EGOA","Walleye_pollock",75817.9077951448,85237.199,0.889493187066656
1993,"EGOA","Arrowtooth_flounder",302031.207777614,85237.199,3.543420141922
1993,"EGOA","Big_skate",12708.4057832063,85237.199,0.149094596400409
1993,"EGOA","Black_rockfish",112.30233235147,85237.199,0.00131752724947555
1993,"EGOA","Chinook_salmon",392.220289675237,85237.199,0.00460151546832548
1993,"EGOA","Coho_salmon",62.117855693035,85237.199,0.000728764628845148
1993,"EGOA","Deep_water_flatfish",60479.8787146879,85237.199,0.709547937100654
1993,"EGOA","Demersal_shelf_rockfish",1835.06776547141,85237.199,0.0215289543415359
1993,"EGOA","Flathead_sole",26340.9661117702,85237.199,0.309031343366529
1993,"EGOA","Gelatinous_carnivores",10562.5459860892,85237.199,0.123919440221038
1993,"EGOA","Infauna",171.973963030094,85237.199,0.00201759284734466
1993,"EGOA","King_crab",2.46640020886719,85237.199,2.89357256902258e-05
1993,"EGOA","Large_sculpins",372.049233773244,85237.199,0.00436486930751025
1993,"EGOA","Lingcod",15496.8912992796,85237.199,0.181809016263893
1993,"EGOA","Longnose_skate",5117.48532387798,85237.199,0.0600381685920718
1993,"EGOA","MISC_NA",22.7469379752626,85237.199,0.000266866324118213
1993,"EGOA","MISC_SHELLS",314.448057189658,85237.199,0.00368909420861727
1993,"EGOA","Miscellaneous_deep_sea_fish",55.8286462290614,85237.199,0.000654979831388657
1993,"EGOA","Motile_epifauna",6352.7442715707,85237.199,0.0745301857182179
1993,"EGOA","Octopus",70.8564705057847,85237.199,0.00083128576885527
1993,"EGOA","Other_skates",2087.3071486711,85237.199,0.0244882184440517
1993,"EGOA","Pacific_capelin",35.1973360210456,85237.199,0.000412933982275105
1993,"EGOA","Pacific_cod",22514.2094641234,85237.199,0.264135960921515
1993,"EGOA","Pacific_dogfish",18966.7799031042,85237.199,0.222517634619882
1993,"EGOA","Pacific_hake",2410.26166134581,85237.199,0.0282771101071236
1993,"EGOA","Pacific_halibut",52701.7431749434,85237.199,0.6182951081598
1993,"EGOA","Pacific_herring",12756.5386118917,85237.199,0.149659289154864
1993,"EGOA","Pandalid_shrimp",3987.01425409991,85237.199,0.0467755193844405
1993,"EGOA","Pelagic_shelf_rockfish",9426.1485416477,85237.199,0.110587262981831
1993,"EGOA","Pink_salmon",61.9633968601779,85237.199,0.000726952522925793
1993,"EGOA","POP",241449.362623891,85237.199,2.83267593793047
1993,"EGOA","Rex_sole",33091.987634721,85237.199,0.388234104627499
1993,"EGOA","Sablefish",50172.4158837661,85237.199,0.588621124020817
1993,"EGOA","Salmon_shark",2297.69817858745,85237.199,0.0269565190497104
1993,"EGOA","Sessile_epifauna",3723.84814934148,85237.199,0.0436880633459282
1993,"EGOA","Shallow_water_flatfish",15347.1442299989,85237.199,0.180052188599005
1993,"EGOA","Sharks_demersal",1013.74055910057,85237.199,0.0118931707164681
1993,"EGOA","Shelf_demersals",1864.31792328184,85237.199,0.0218721162257084
1993,"EGOA","Shelf_forage_fish",8461.7139928351,85237.199,0.099272548747585
1993,"EGOA","Slope_demersals",2732.3934731314,85237.199,0.03205634987057
1993,"EGOA","Slope_forage_fish",503.031628790014,85237.199,0.00590155043445308
1993,"EGOA","Slope_rockfish",136843.897407325,85237.199,1.60544807915761
1993,"EGOA","Sockeye_salmon",17.922164601016,85237.199,0.000210262242439665
1993,"EGOA","Spotted_ratfish",3118.18092519686,85237.199,0.036582395500782
1993,"EGOA","Squid",2802.04152754491,85237.199,0.0328734585417913
1993,"EGOA","Tanner_crab",25.4542130279042,85237.199,0.000298627985510226
1993,"EGOA","Thornyheads",19640.9285158701,85237.199,0.230426723851755
1993,"EGOA","Walleye_pollock",38384.356596502,85237.199,0.450324002276306
1996,"EGOA","Arrowtooth_flounder",264318.711061803,85237.199,3.10097837754855
1996,"EGOA","Big_skate",4494.91383370573,85237.199,0.0527341804568887
1996,"EGOA","Black_rockfish",2802.6836954988,85237.199,0.0328809924349907
1996,"EGOA","Chinook_salmon",845.637583585309,85237.199,0.0099209921666397
1996,"EGOA","Chum_salmon",438.830567746002,85237.199,0.00514834570931879
1996,"EGOA","Coho_salmon",168.161083132669,85237.199,0.00197286026647437
1996,"EGOA","Deep_water_flatfish",43214.952563943,85237.199,0.506996394425667
1996,"EGOA","Demersal_shelf_rockfish",4647.36686476417,85237.199,0.0545227543758702
1996,"EGOA","Flathead_sole",15864.774374089,85237.199,0.186125008332207
1996,"EGOA","Gelatinous_carnivores",5974.93744101517,85237.199,0.0700977684756531
1996,"EGOA","Gelatinous_filter_feeders",336.126424976572,85237.199,0.00394342410262181
1996,"EGOA","Infauna",1184.46467824191,85237.199,0.0138961004366405
1996,"EGOA","Large_sculpins",281.012596171663,85237.199,0.00329683048561536
1996,"EGOA","Lingcod",12179.638560892,85237.199,0.142891116833766
1996,"EGOA","Longnose_skate",6323.86089309131,85237.199,0.0741913268770283
1996,"EGOA","MISC_NA",1.83682657621969,85237.199,2.15495886510734e-05
1996,"EGOA","MISC_SHELLS",4.35745917210053,85237.199,5.11215669123587e-05
1996,"EGOA","Miscellaneous_deep_sea_fish",3.87321749742398,85237.199,4.54404595982088e-05
1996,"EGOA","Motile_epifauna",6139.72893126531,85237.199,0.0720310967898572
1996,"EGOA","Octopus",18.5995760404383,85237.199,0.000218209611045974
1996,"EGOA","Other_skates",1752.63252062466,85237.199,0.0205618267750054
1996,"EGOA","Pacific_capelin",746.527002201158,85237.199,0.00875823010328106
1996,"EGOA","Pacific_cod",13157.9301942206,85237.199,0.154368401925322
1996,"EGOA","Pacific_dogfish",30114.2274081026,85237.199,0.353299120118936
1996,"EGOA","Pacific_hake",755.972800412514,85237.199,0.00886904789553812
1996,"EGOA","Pacific_halibut",61206.5443702861,85237.199,0.718073154542375
1996,"EGOA","Pacific_herring",1367.15549177446,85237.199,0.0160394230196895
1996,"EGOA","Pandalid_shrimp",3581.88944187213,85237.199,0.042022608484262
1996,"EGOA","Pelagic_shelf_rockfish",26840.3747509024,85237.199,0.314890389006124
1996,"EGOA","Pink_salmon",76.4925456895239,85237.199,0.000897408016534235
1996,"EGOA","POP",262781.697022015,85237.199,3.08294617966053
1996,"EGOA","Rex_sole",23123.0789526262,85237.199,0.271279197626218
1996,"EGOA","Sablefish",35761.8021833598,85237.199,0.419556280625315
1996,"EGOA","Salmon_shark",2777.20415848987,85237.199,0.0325820673493725
1996,"EGOA","Sessile_epifauna",5144.24154284845,85237.199,0.0603520716682449
1996,"EGOA","Shallow_water_flatfish",10407.4582504055,85237.199,0.122099956034519
1996,"EGOA","Sharks_demersal",2346.17985771623,85237.199,0.0275253045060318
1996,"EGOA","Shelf_demersals",5242.12913839839,85237.199,0.0615004857022388
1996,"EGOA","Shelf_forage_fish",4789.40761770438,85237.199,0.0561891717922873
1996,"EGOA","Slope_demersals",1738.36696856114,85237.199,0.0203944637899368
1996,"EGOA","Slope_forage_fish",132.747855549721,85237.199,0.00155739345153425
1996,"EGOA","Slope_rockfish",219600.454028127,85237.199,2.57634526479603
1996,"EGOA","Spotted_ratfish",8144.84349671316,85237.199,0.0955550345655206
1996,"EGOA","Squid",756.24984669707,85237.199,0.00887229819338702
1996,"EGOA","Tanner_crab",6.64090896373474,85237.199,7.79109243575066e-05
1996,"EGOA","Thornyheads",27970.6681274096,85237.199,0.328150953522177
1996,"EGOA","Walleye_pollock",66791.6807106307,85237.199,0.783597789395106
1996,"EGOA",NA,35.232298106888,85237.199,0.000413344156310064
1999,"EGOA","Arrowtooth_flounder",279235.84653585,85237.199,3.27598571764248
1999,"EGOA","Big_skate",9226.76502660755,85237.199,0.108248102176698
1999,"EGOA","Black_rockfish",227.703358847853,85237.199,0.00267140827618999
1999,"EGOA","Chinook_salmon",288.765725840812,85237.199,0.00338778994650929
1999,"EGOA","Chum_salmon",667.808762102245,85237.199,0.00783471031353629
1999,"EGOA","Coho_salmon",140.30692038942,85237.199,0.00164607615026651
1999,"EGOA","Deep_water_flatfish",38657.7122488613,85237.199,0.453531001750319
1999,"EGOA","Demersal_shelf_rockfish",5352.57875196383,85237.199,0.0627962769161834
1999,"EGOA","Flathead_sole",17879.9969642512,85237.199,0.209767533119562
1999,"EGOA","Gelatinous_carnivores",6803.78060337322,85237.199,0.0798217290478212
1999,"EGOA","Gelatinous_filter_feeders",783.63437391581,85237.199,0.0091935725611515
1999,"EGOA","Infauna",228.112010494558,85237.199,0.00267620256379562
1999,"EGOA","King_crab",44.568416685836,85237.199,0.00052287519074666
1999,"EGOA","Large_sculpins",84.1523961699725,85237.199,0.000987273129070941
1999,"EGOA","Lingcod",15663.020460191,85237.199,0.183758038086059
1999,"EGOA","Longnose_skate",7888.1933482305,85237.199,0.0925440235105626
1999,"EGOA","MISC_NA",12.9772064385557,85237.199,0.000152248156800128
1999,"EGOA","MISC_SHELLS",2.1285276129793,85237.199,2.49718155682157e-05
1999,"EGOA","Miscellaneous_deep_sea_fish",32.3931729882954,85237.199,0.0003800356343044
1999,"EGOA","Motile_epifauna",6462.98667923749,85237.199,0.0758235459994115
1999,"EGOA","Mysids",0.031623031742677,85237.199,3.71000362678236e-07
1999,"EGOA","Octopus",103.524703067033,85237.199,0.00121454839297375
1999,"EGOA","Other_skates",1749.70497443641,85237.199,0.0205274808999345
1999,"EGOA","Pacific_capelin",109.557328058305,85237.199,0.00128532294988137
1999,"EGOA","Pacific_cod",22402.0503023416,85237.199,0.262820113344429
1999,"EGOA","Pacific_dogfish",15616.8640675272,85237.199,0.183216532813651
1999,"EGOA","Pacific_hake",6287.18023504479,85237.199,0.0737609906098016
1999,"EGOA","Pacific_halibut",56856.7441743972,85237.199,0.667041442485659
1999,"EGOA","Pacific_herring",32931.9423724447,85237.199,0.386356458902934
1999,"EGOA","Pacific_sandlance",1.57317708660411,85237.199,1.84564615574018e-05
1999,"EGOA","Pandalid_shrimp",2655.25028006106,85237.199,0.03115130848048
1999,"EGOA","Pelagic_shelf_rockfish",17762.1464625514,85237.199,0.208384914930762
1999,"EGOA","Pink_salmon",68.0095488234482,85237.199,0.000797885777821585
1999,"EGOA","POP",80653.2936196627,85237.199,0.946221773660849
1999,"EGOA","Rex_sole",19204.0709704743,85237.199,0.225301525575404
1999,"EGOA","Sablefish",55511.0452302504,85237.199,0.651253746973201
1999,"EGOA","Sessile_epifauna",15326.1932538019,85237.199,0.17980639243908
1999,"EGOA","Shallow_water_flatfish",27857.548890661,85237.199,0.326823842377329
1999,"EGOA","Sharks_demersal",1852.6570177097,85237.199,0.021735310867145
1999,"EGOA","Shelf_demersals",2164.6357347177,85237.199,0.0253954348584085
1999,"EGOA","Shelf_forage_fish",3146.11978047118,85237.199,0.0369101732269638
1999,"EGOA","Slope_demersals",46849.537835126,85237.199,0.549637228636831
1999,"EGOA","Slope_forage_fish",459.816201435294,85237.199,0.00539454846979773
1999,"EGOA","Slope_rockfish",113714.074113066,85237.199,1.33408975713839
1999,"EGOA","Sockeye_salmon",15.6264055761239,85237.199,0.000183328473476984
1999,"EGOA","Spotted_ratfish",20295.8634769878,85237.199,0.238110399157858
1999,"EGOA","Squid",774.540413157512,85237.199,0.00908688251425897
1999,"EGOA","Tanner_crab",737.568788992458,85237.199,0.00865313264215144
1999,"EGOA","Thornyheads",35289.0155177684,85237.199,0.414009563098952
1999,"EGOA","Walleye_pollock",38703.7677248341,85237.199,0.454071323071445
2003,"EGOA","Arrowtooth_flounder",312975.236470542,85237.199,3.6718151246446
2003,"EGOA","Atka_mackerel",615.172428889182,85237.199,0.00721718259288626
2003,"EGOA","Big_skate",10911.6285696164,85237.199,0.128014865547334
2003,"EGOA","Black_rockfish",698.317250897881,85237.199,0.00819263489521612
2003,"EGOA","Chinook_salmon",1400.57054639013,85237.199,0.0164314473354542
2003,"EGOA","Chum_salmon",208.854678272064,85237.199,0.0024502761789728
2003,"EGOA","Coho_salmon",319.621212516453,85237.199,0.00374978549584264
2003,"EGOA","Deep_water_flatfish",53272.5476770333,85237.199,0.624991767702659
2003,"EGOA","Demersal_shelf_rockfish",3134.56590222731,85237.199,0.0367746235094763
2003,"EGOA","Flathead_sole",22982.5132286174,85237.199,0.269630085200446
2003,"EGOA","Gelatinous_carnivores",5184.4265238942,85237.199,0.0608235205370158
2003,"EGOA","Gelatinous_filter_feeders",53.4234025564514,85237.199,0.000626761592159444
2003,"EGOA","Infauna",137.12466602397,85237.199,0.00160874204728349
2003,"EGOA","King_crab",7.30230967029573,85237.199,8.56704555753379e-05
2003,"EGOA","Large_sculpins",72.3015622297261,85237.199,0.000848239537173507
2003,"EGOA","Lingcod",25663.468259053,85237.199,0.301082960962302
2003,"EGOA","Longnose_skate",15864.1272024923,85237.199,0.186117415736435
2003,"EGOA","MISC_NA",0.23350408829434,85237.199,2.73946224223464e-06
2003,"EGOA","MISC_SHELLS",4.5793939815086,85237.199,5.37252987572785e-05
2003,"EGOA","Miscellaneous_deep_sea_fish",5.83828573107612,85237.199,6.8494575133518e-05
2003,"EGOA","Motile_epifauna",4034.34931347243,85237.199,0.0473308527356985
2003,"EGOA","Mysids",0.0442110387140115,85237.199,5.18682444199175e-07
2003,"EGOA","Octopus",81.1695424371611,85237.199,0.000952278387716155
2003,"EGOA","Other_skates",1364.89822897262,85237.199,0.0160129408871427
2003,"EGOA","Pacific_capelin",224.421536799612,85237.199,0.00263290604844503
2003,"EGOA","Pacific_cod",16878.3323336109,85237.199,0.198016036796456
2003,"EGOA","Pacific_dogfish",37002.280111267,85237.199,0.434109526654753
2003,"EGOA","Pacific_hake",6587.72845092091,85237.199,0.0772870123397756
2003,"EGOA","Pacific_halibut",119556.181708941,85237.199,1.40262917026334
2003,"EGOA","Pacific_herring",10074.180312823,85237.199,0.118189950291809
2003,"EGOA","Pacific_sandlance",0.819867942514926,85237.199,9.61866358976585e-06
2003,"EGOA","Pandalid_shrimp",7006.08886035874,85237.199,0.0821952028287408
2003,"EGOA","Pelagic_shelf_rockfish",21463.9123872358,85237.199,0.251813910347239
2003,"EGOA","Pink_salmon",225.734216757424,85237.199,0.00264830636630169
2003,"EGOA","POP",137243.67484244,85237.199,1.61013825480634
2003,"EGOA","Rex_sole",31105.1063131241,85237.199,0.364924078665749
2003,"EGOA","Sablefish",42747.3093941811,85237.199,0.501510020222287
2003,"EGOA","Sessile_epifauna",5379.04235226926,85237.199,0.0631067469998546
2003,"EGOA","Shallow_water_flatfish",26748.6635041259,85237.199,0.313814435691698
2003,"EGOA","Shelf_demersals",2292.43571916431,85237.199,0.0268947800497798
2003,"EGOA","Shelf_forage_fish",23575.9080155784,85237.199,0.276591773218385
2003,"EGOA","Slope_demersals",49085.9587896775,85237.199,0.575874845320498
2003,"EGOA","Slope_forage_fish",320.527910625276,85237.199,0.00376042284807219
2003,"EGOA","Slope_rockfish",122718.962494031,85237.199,1.43973480984553
2003,"EGOA","Sockeye_salmon",43.4214058770157,85237.199,0.00050941849786753
2003,"EGOA","Spotted_ratfish",17896.9123797893,85237.199,0.209965984215288
2003,"EGOA","Squid",2054.05907050249,85237.199,0.0240981530904423
2003,"EGOA","Tanner_crab",185.462163900291,85237.199,0.00217583597391898
2003,"EGOA","Thornyheads",28784.4676852061,85237.199,0.337698423023099
2003,"EGOA","Walleye_pollock",39338.8787122256,85237.199,0.461522424173343
2005,"EGOA","Arrowtooth_flounder",283905.676187469,85237.199,3.33077200469092
2005,"EGOA","Big_skate",3927.62356324369,85237.199,0.0460787497632775
2005,"EGOA","Black_rockfish",279.989951888764,85237.199,0.00328483285670572
2005,"EGOA","Chinook_salmon",2505.69858736355,85237.199,0.0293967729672059
2005,"EGOA","Chum_salmon",754.360292612475,85237.199,0.0088501300073513
2005,"EGOA","Coho_salmon",37.1508397170694,85237.199,0.00043585242303738
2005,"EGOA","Deep_water_flatfish",43210.9141028326,85237.199,0.506949015333464
2005,"EGOA","Demersal_shelf_rockfish",4831.09275630832,85237.199,0.0566782204599229
2005,"EGOA","Flathead_sole",13608.3409903252,85237.199,0.159652606490803
2005,"EGOA","Gelatinous_carnivores",9736.49939389042,85237.199,0.1142282889175
2005,"EGOA","Gelatinous_filter_feeders",144.554004702878,85237.199,0.0016959028029872
2005,"EGOA","Infauna",231.963371422631,85237.199,0.00272138660284497
2005,"EGOA","King_crab",10.2964696303706,85237.199,0.000120797841214498
2005,"EGOA","Large_sculpins",80.1199156103275,85237.199,0.000939964200493349
2005,"EGOA","Lingcod",21113.5101582063,85237.199,0.247703002983549
2005,"EGOA","Longnose_skate",11468.7901554943,85237.199,0.134551466848346
2005,"EGOA","MISC_NA",1.38647614928934,85237.199,1.62660923347486e-05
2005,"EGOA","MISC_SHELLS",66.6494588845847,85237.199,0.000781929247634999
2005,"EGOA","Miscellaneous_deep_sea_fish",465.704603365008,85237.199,0.00546363100651639
2005,"EGOA","Motile_epifauna",6832.79172961936,85237.199,0.0801620866215859
2005,"EGOA","Mysids",0.0213241433771978,85237.199,2.50174144943427e-07
2005,"EGOA","Octopus",66.1168099317117,85237.199,0.000775680227733806
2005,"EGOA","Other_skates",795.023032754998,85237.199,0.00932718393004676
2005,"EGOA","Pacific_capelin",397.719315477194,85237.199,0.00466602985718939
2005,"EGOA","Pacific_cod",16564.0182243258,85237.199,0.194328514060226
2005,"EGOA","Pacific_dogfish",33139.8355488048,85237.199,0.388795454773271
