"year","model","stratum_bin","species_name","lbin","strat_bio_t_km2","area","bio_tons"
1987,"WGOA","Chirikof_gully","Pacific_cod","[0,20)",7.79864419158412e-05,21121.824,1.64721590053262
1987,"WGOA","Chirikof_gully","Pacific_cod","[20,30)",0.0157085824461965,21121.824,331.793913718051
1987,"WGOA","Chirikof_gully","Pacific_cod","[30,60)",1.88742525141258,21121.824,39865.8639734922
1987,"WGOA","Chirikof_gully","Pacific_cod","[60,85)",1.67502701046374,21121.824,35379.6257102612
1987,"WGOA","Chirikof_gully","Pacific_cod","[85,999)",0.190870595121038,21121.824,4031.53511692183
1987,"WGOA","Chirikof_shelf","Pacific_cod","[0,20)",0.000438777109078626,38780.307,17.0159109946416
1987,"WGOA","Chirikof_shelf","Pacific_cod","[20,30)",0.0214553072306778,38780.307,832.043401185003
1987,"WGOA","Chirikof_shelf","Pacific_cod","[30,60)",2.16597508678527,38780.307,83997.1788198845
1987,"WGOA","Chirikof_shelf","Pacific_cod","[60,85)",4.45684873658375,38780.307,172837.96225728
1987,"WGOA","Chirikof_shelf","Pacific_cod","[85,999)",1.00036818331833,38780.307,38794.5852621169
1987,"WGOA","Chirikof_slope","Pacific_cod","[0,20)",0,8151.034,0
1987,"WGOA","Kodiak_gully","Pacific_cod","[0,20)",0,17779.462,0
1987,"WGOA","Kodiak_gully","Pacific_cod","[20,30)",0.00370928984783008,17779.462,65.9491778964806
1987,"WGOA","Kodiak_gully","Pacific_cod","[30,60)",0.920298258133454,17779.462,16362.4079091499
1987,"WGOA","Kodiak_gully","Pacific_cod","[60,85)",0.840716919986874,17779.462,14947.4945316637
1987,"WGOA","Kodiak_gully","Pacific_cod","[85,999)",0.160366157041797,17779.462,2851.22399521067
1987,"WGOA","Kodiak_shelf","Pacific_cod","[0,20)",0.000571526639179727,73935.803,42.2562810036444
1987,"WGOA","Kodiak_shelf","Pacific_cod","[20,30)",0.0704735493060354,73935.803,5210.51845820182
1987,"WGOA","Kodiak_shelf","Pacific_cod","[30,60)",3.69048545977546,73935.803,272859.005928323
1987,"WGOA","Kodiak_shelf","Pacific_cod","[60,85)",1.55479352931439,73935.803,114954.908089063
1987,"WGOA","Kodiak_shelf","Pacific_cod","[85,999)",0.138563063523497,73935.803,10244.7713677498
1987,"WGOA","Kodiak_slope","Pacific_cod","[0,20)",0,9773.081,0
1987,"WGOA","Shumagin_gully","Pacific_cod","[0,20)",0,6523.558,0
1987,"WGOA","Shumagin_gully","Pacific_cod","[20,30)",0.00418013870796161,6523.558,27.2693773094326
1987,"WGOA","Shumagin_gully","Pacific_cod","[30,60)",0.917931105677941,6523.558,5988.17680789418
1987,"WGOA","Shumagin_gully","Pacific_cod","[60,85)",0.779923336157415,6523.558,5087.87511897639
1987,"WGOA","Shumagin_gully","Pacific_cod","[85,999)",0.227436120394848,6523.558,1483.69272269077
1987,"WGOA","Shumagin_shelf","Pacific_cod","[0,20)",0.000693604450207148,49442.31,34.2934062445214
1987,"WGOA","Shumagin_shelf","Pacific_cod","[20,30)",0.0212464393888437,49442.31,1050.47304265942
1987,"WGOA","Shumagin_shelf","Pacific_cod","[30,60)",1.12086828102409,49442.31,55418.3170195602
1987,"WGOA","Shumagin_shelf","Pacific_cod","[60,85)",1.3369840680857,49442.31,66103.5807593543
1987,"WGOA","Shumagin_shelf","Pacific_cod","[85,999)",0.590740909844373,49442.31,29207.5951942075
1987,"WGOA","Shumagin_slope","Pacific_cod","[0,20)",0,9261.873,0
1987,"WGOA","Shumagin_slope","Pacific_cod","[30,60)",0.615127539852443,9261.873,5697.23315291577
1987,"WGOA","Shumagin_slope","Pacific_cod","[60,85)",0.292381610807145,9261.873,2708.0013468312
1990,"WGOA","Chirikof_gully","Pacific_cod","[0,20)",0,21121.824,0
1990,"WGOA","Chirikof_gully","Pacific_cod","[30,60)",1.94259529217062,21121.824,41031.1558644564
1990,"WGOA","Chirikof_gully","Pacific_cod","[60,85)",1.66726827748051,21121.824,35215.7471177265
1990,"WGOA","Chirikof_gully","Pacific_cod","[85,999)",0.519540512996332,21121.824,10973.6432763782
1990,"WGOA","Chirikof_shelf","Pacific_cod","[0,20)",0.000503277136438265,38780.307,19.5172418571568
1990,"WGOA","Chirikof_shelf","Pacific_cod","[20,30)",0.0850016874334957,38780.307,3296.39153418901
1990,"WGOA","Chirikof_shelf","Pacific_cod","[30,60)",2.45278432650065,38780.307,95119.7291864834
1990,"WGOA","Chirikof_shelf","Pacific_cod","[60,85)",2.9519027906483,38780.307,114475.696455498
1990,"WGOA","Chirikof_shelf","Pacific_cod","[85,999)",0.42966723638398,38780.307,16662.6273348123
1990,"WGOA","Chirikof_slope","Pacific_cod","[0,20)",0,8151.034,0
1990,"WGOA","Chirikof_slope","Pacific_cod","[30,60)",0.742844350748703,8151.034,6054.9495596606
1990,"WGOA","Chirikof_slope","Pacific_cod","[60,85)",1.30936168836661,8151.034,10672.6516401736
1990,"WGOA","Kodiak_gully","Pacific_cod","[0,20)",0,17779.462,0
1990,"WGOA","Kodiak_gully","Pacific_cod","[20,30)",0.00929321342978045,17779.462,165.228335032671
1990,"WGOA","Kodiak_gully","Pacific_cod","[30,60)",0.780230774322211,17779.462,13872.0834032923
1990,"WGOA","Kodiak_gully","Pacific_cod","[60,85)",1.25741769252816,17779.462,22356.2100824321
1990,"WGOA","Kodiak_shelf","Pacific_cod","[0,20)",0.00056658921210267,73935.803,41.8912283679483
1990,"WGOA","Kodiak_shelf","Pacific_cod","[20,30)",0.0496547211269214,73935.803,3671.26167926
1990,"WGOA","Kodiak_shelf","Pacific_cod","[30,60)",0.752172398398523,73935.803,55612.4702700307
1990,"WGOA","Kodiak_shelf","Pacific_cod","[60,85)",1.46900845049146,73935.803,108612.319400872
1990,"WGOA","Kodiak_shelf","Pacific_cod","[85,999)",0.427219708845052,73935.803,31586.8322308851
1990,"WGOA","Kodiak_slope","Pacific_cod","[0,20)",0,9773.081,0
1990,"WGOA","Kodiak_slope","Pacific_cod","[30,60)",0.411640957694838,9773.081,4023.00042246922
1990,"WGOA","Kodiak_slope","Pacific_cod","[60,85)",0.522156108352178,9773.081,5103.07394157061
1990,"WGOA","Shumagin_gully","Pacific_cod","[0,20)",0,6523.558,0
1990,"WGOA","Shumagin_gully","Pacific_cod","[30,60)",0.743457395464641,6523.558,4849.98743984252
1990,"WGOA","Shumagin_gully","Pacific_cod","[60,85)",0.677857385347631,6523.558,4422.04196904362
1990,"WGOA","Shumagin_gully","Pacific_cod","[85,999)",0.638480795298544,6523.558,4165.16650001618
1990,"WGOA","Shumagin_shelf","Pacific_cod","[0,20)",0.000510584122024773,49442.31,25.2444584422267
1990,"WGOA","Shumagin_shelf","Pacific_cod","[20,30)",0.0066751313075563,49442.31,330.033911398904
1990,"WGOA","Shumagin_shelf","Pacific_cod","[30,60)",1.22390361709778,49442.31,60512.6220466697
1990,"WGOA","Shumagin_shelf","Pacific_cod","[60,85)",1.94677481865127,49442.31,96253.04408395
1990,"WGOA","Shumagin_shelf","Pacific_cod","[85,999)",0.866003076486679,49442.31,42817.1925686081
1990,"WGOA","Shumagin_slope","Pacific_cod","[0,20)",0,9261.873,0
1990,"WGOA","Shumagin_slope","Pacific_cod","[30,60)",0.278031250007933,9261.873,2575.09012760473
1990,"WGOA","Shumagin_slope","Pacific_cod","[60,85)",1.52609620400464,9261.873,14134.5092272731
1993,"WGOA","Chirikof_gully","Pacific_cod","[0,20)",0,21121.824,0
1993,"WGOA","Chirikof_gully","Pacific_cod","[30,60)",1.29922545857585,21121.824,27442.0114723584
1993,"WGOA","Chirikof_gully","Pacific_cod","[60,85)",1.83018266562494,21121.824,38656.7961511809
1993,"WGOA","Chirikof_gully","Pacific_cod","[85,999)",0.493129976068908,21121.824,10415.8045636517
1993,"WGOA","Chirikof_shelf","Pacific_cod","[0,20)",0.000437174869793367,38780.307,16.9537756632718
1993,"WGOA","Chirikof_shelf","Pacific_cod","[20,30)",0.0324165286359,38780.307,1257.1229323745
1993,"WGOA","Chirikof_shelf","Pacific_cod","[30,60)",0.810376627919426,38780.307,31426.6544163401
1993,"WGOA","Chirikof_shelf","Pacific_cod","[60,85)",1.69325028499517,38780.307,65664.76587995
1993,"WGOA","Chirikof_shelf","Pacific_cod","[85,999)",0.397470525174741,38780.307,15414.0289897277
1993,"WGOA","Chirikof_slope","Pacific_cod","[0,20)",0,8151.034,0
1993,"WGOA","Chirikof_slope","Pacific_cod","[30,60)",0.221463321414855,8151.034,1805.15506260541
1993,"WGOA","Chirikof_slope","Pacific_cod","[60,85)",0.309543163459048,8151.034,2523.09684982226
1993,"WGOA","Chirikof_slope","Pacific_cod","[85,999)",0.166640376182328,8151.034,1358.29137203494
1993,"WGOA","Kodiak_gully","Pacific_cod","[0,20)",0,17779.462,0
1993,"WGOA","Kodiak_gully","Pacific_cod","[20,30)",0.0143373946227968,17779.462,254.911162875019
1993,"WGOA","Kodiak_gully","Pacific_cod","[30,60)",0.530324124040977,17779.462,9428.87761106983
1993,"WGOA","Kodiak_gully","Pacific_cod","[60,85)",0.769272271881382,17779.462,13677.2471255687
1993,"WGOA","Kodiak_gully","Pacific_cod","[85,999)",0.209661333952776,17779.462,3727.66571988269
1993,"WGOA","Kodiak_shelf","Pacific_cod","[0,20)",0.00290669473036883,73935.803,214.908808965688
1993,"WGOA","Kodiak_shelf","Pacific_cod","[20,30)",0.083884850222465,73935.803,6202.09376073268
1993,"WGOA","Kodiak_shelf","Pacific_cod","[30,60)",1.62134232914814,73935.803,119875.247043458
1993,"WGOA","Kodiak_shelf","Pacific_cod","[60,85)",1.41103084649317,73935.803,104325.698693242
1993,"WGOA","Kodiak_shelf","Pacific_cod","[85,999)",0.315433893648454,73935.803,23321.8582203151
1993,"WGOA","Kodiak_slope","Pacific_cod","[0,20)",0,9773.081,0
1993,"WGOA","Kodiak_slope","Pacific_cod","[30,60)",0.29719820977995,9773.081,2904.54217723445
1993,"WGOA","Kodiak_slope","Pacific_cod","[60,85)",0.494656145093894,9773.081,4834.31457315038
1993,"WGOA","Shumagin_gully","Pacific_cod","[0,20)",0,6523.558,0
1993,"WGOA","Shumagin_gully","Pacific_cod","[30,60)",0.577360522398667,6523.558,3766.444854778
1993,"WGOA","Shumagin_gully","Pacific_cod","[60,85)",0.454603125961531,6523.558,2965.62985919136
1993,"WGOA","Shumagin_gully","Pacific_cod","[85,999)",0.370902516391475,6523.558,2419.60407802574
1993,"WGOA","Shumagin_shelf","Pacific_cod","[0,20)",0.0208595434231999,49442.31,1031.34401238831
1993,"WGOA","Shumagin_shelf","Pacific_cod","[20,30)",0.0200377804199826,49442.31,990.714151236708
1993,"WGOA","Shumagin_shelf","Pacific_cod","[30,60)",1.23634344318795,49442.31,61127.6757845659
1993,"WGOA","Shumagin_shelf","Pacific_cod","[60,85)",1.09629919296626,49442.31,54203.5645513874
1993,"WGOA","Shumagin_shelf","Pacific_cod","[85,999)",0.688982240667307,49442.31,34064.8735275676
1993,"WGOA","Shumagin_slope","Pacific_cod","[0,20)",0,9261.873,0
1993,"WGOA","Shumagin_slope","Pacific_cod","[30,60)",0.302939093746246,9261.873,2805.78341301283
1993,"WGOA","Shumagin_slope","Pacific_cod","[60,85)",0.211178218065274,9261.873,1955.90583608687
1996,"WGOA","Chirikof_gully","Pacific_cod","[0,20)",0,21121.824,0
1996,"WGOA","Chirikof_gully","Pacific_cod","[30,60)",0.352714319547014,21121.824,7449.96977975179
1996,"WGOA","Chirikof_gully","Pacific_cod","[60,85)",1.27756474455801,21121.824,26984.4976831593
1996,"WGOA","Chirikof_gully","Pacific_cod","[85,999)",0.648972098001304,21121.824,13707.4744348943
1996,"WGOA","Chirikof_shelf","Pacific_cod","[0,20)",0.00234760477960171,38780.307,91.0408340676217
1996,"WGOA","Chirikof_shelf","Pacific_cod","[20,30)",0.0418268089436093,38780.307,1622.05649166352
1996,"WGOA","Chirikof_shelf","Pacific_cod","[30,60)",0.714701872368068,38780.307,27716.3580239085
1996,"WGOA","Chirikof_shelf","Pacific_cod","[60,85)",3.37663649714888,38780.307,130946.999986838
1996,"WGOA","Chirikof_shelf","Pacific_cod","[85,999)",1.47538314574177,38780.307,57215.8113344917
1996,"WGOA","Chirikof_slope","Pacific_cod","[0,20)",0,8151.034,0
1996,"WGOA","Chirikof_slope","Pacific_cod","[30,60)",0.252720458859032,8151.034,2059.93305265557
1996,"WGOA","Chirikof_slope","Pacific_cod","[60,85)",1.13474971450309,8151.034,9249.38350440496
1996,"WGOA","Kodiak_gully","Pacific_cod","[0,20)",0,17779.462,0
1996,"WGOA","Kodiak_gully","Pacific_cod","[20,30)",0.00577898098078012,17779.462,102.747172746503
1996,"WGOA","Kodiak_gully","Pacific_cod","[30,60)",0.693393940780738,17779.462,12328.1712211414
1996,"WGOA","Kodiak_gully","Pacific_cod","[60,85)",1.42001507246298,17779.462,25247.1040202828
1996,"WGOA","Kodiak_gully","Pacific_cod","[85,999)",0.492844669792087,17779.462,8762.51307847097
1996,"WGOA","Kodiak_shelf","Pacific_cod","[0,20)",0.0159940071171567,73935.803,1182.52975939469
1996,"WGOA","Kodiak_shelf","Pacific_cod","[20,30)",0.409740487299427,73935.803,30294.4919500944
1996,"WGOA","Kodiak_shelf","Pacific_cod","[30,60)",0.787801971205862,73935.803,58246.7713460883
1996,"WGOA","Kodiak_shelf","Pacific_cod","[60,85)",2.33396165709924,73935.803,172563.329288843
1996,"WGOA","Kodiak_shelf","Pacific_cod","[85,999)",0.73078353280721,73935.803,54031.0673172779
1996,"WGOA","Kodiak_slope","Pacific_cod","[0,20)",0,9773.081,0
1996,"WGOA","Shumagin_gully","Pacific_cod","[0,20)",0,6523.558,0
1996,"WGOA","Shumagin_gully","Pacific_cod","[30,60)",0.716596288262452,6523.558,4674.75744906482
1996,"WGOA","Shumagin_gully","Pacific_cod","[60,85)",0.458293605948989,6523.558,2989.70491943737
1996,"WGOA","Shumagin_gully","Pacific_cod","[85,999)",0.338244481446515,6523.558,2206.55749289627
1996,"WGOA","Shumagin_shelf","Pacific_cod","[0,20)",0.0261462256076973,49442.31,1292.72979182571
1996,"WGOA","Shumagin_shelf","Pacific_cod","[20,30)",0.0289903316971158,49442.31,1433.34896677163
1996,"WGOA","Shumagin_shelf","Pacific_cod","[30,60)",1.72257551004063,49442.31,85168.1123658369
1996,"WGOA","Shumagin_shelf","Pacific_cod","[60,85)",1.81233430611466,49442.31,89605.9945865559
1996,"WGOA","Shumagin_shelf","Pacific_cod","[85,999)",1.01359104250491,49442.31,50114.2825367508
1996,"WGOA","Shumagin_slope","Pacific_cod","[0,20)",0,9261.873,0
1996,"WGOA","Shumagin_slope","Pacific_cod","[30,60)",0.181963780184363,9261.873,1685.32542266748
1996,"WGOA","Shumagin_slope","Pacific_cod","[60,85)",0.564686131041036,9261.873,5230.05123056343
1996,"WGOA","Shumagin_slope","Pacific_cod","[85,999)",0.543009408144191,9261.873,5029.28417603666
1999,"WGOA","Chirikof_gully","Pacific_cod","[0,20)",0,21121.824,0
1999,"WGOA","Chirikof_gully","Pacific_cod","[30,60)",0.816968565004508,21121.824,17255.8662435578
1999,"WGOA","Chirikof_gully","Pacific_cod","[60,85)",0.52291479954243,21121.824,11044.9143629305
1999,"WGOA","Chirikof_shelf","Pacific_cod","[0,20)",0.00359219675225686,38780.307,139.306492856924
1999,"WGOA","Chirikof_shelf","Pacific_cod","[20,30)",0.0231442483649563,38780.307,897.541056877255
1999,"WGOA","Chirikof_shelf","Pacific_cod","[30,60)",0.621594762780021,38780.307,24105.6357302014
1999,"WGOA","Chirikof_shelf","Pacific_cod","[60,85)",2.23308607672251,38780.307,86599.7636127245
1999,"WGOA","Chirikof_shelf","Pacific_cod","[85,999)",0.31457024437611,38780.307,12199.1306499706
1999,"WGOA","Chirikof_slope","Pacific_cod","[0,20)",0,8151.034,0
1999,"WGOA","Chirikof_slope","Pacific_cod","[60,85)",0.24289821184036,8151.034,1979.87158324998
1999,"WGOA","Kodiak_gully","Pacific_cod","[0,20)",0,17779.462,0
1999,"WGOA","Kodiak_gully","Pacific_cod","[20,30)",0.00566077709379374,17779.462,100.645571229576
1999,"WGOA","Kodiak_gully","Pacific_cod","[30,60)",0.525830214625879,17779.462,9348.97831939266
1999,"WGOA","Kodiak_gully","Pacific_cod","[60,85)",0.311310715490894,17779.462,5534.93703626315
1999,"WGOA","Kodiak_gully","Pacific_cod","[85,999)",0.300982820844256,17779.462,5351.31262585326
1999,"WGOA","Kodiak_shelf","Pacific_cod","[0,20)",0.00288380782618546,73935.803,213.216647326706
1999,"WGOA","Kodiak_shelf","Pacific_cod","[20,30)",0.0648835984113435,73935.803,4797.22095007221
1999,"WGOA","Kodiak_shelf","Pacific_cod","[30,60)",0.732238749467758,73935.803,54138.6599296145
1999,"WGOA","Kodiak_shelf","Pacific_cod","[60,85)",1.46060506050431,73935.803,107991.00801425
1999,"WGOA","Kodiak_shelf","Pacific_cod","[85,999)",0.427656781250112,73935.803,31619.1475301224
1999,"WGOA","Kodiak_slope","Pacific_cod","[0,20)",0,9773.081,0
1999,"WGOA","Kodiak_slope","Pacific_cod","[30,60)",0.074161633787181,9773.081,724.787654094457
1999,"WGOA","Kodiak_slope","Pacific_cod","[60,85)",0.171466496382357,9773.081,1675.75595793098
1999,"WGOA","Shumagin_gully","Pacific_cod","[0,20)",0,6523.558,0
1999,"WGOA","Shumagin_gully","Pacific_cod","[30,60)",0.956618101443253,6523.558,6240.55366861495
1999,"WGOA","Shumagin_gully","Pacific_cod","[60,85)",0.326625146190306,6523.558,2130.75808543094
1999,"WGOA","Shumagin_shelf","Pacific_cod","[0,20)",0.00386790396851049,49442.31,191.238107061326
1999,"WGOA","Shumagin_shelf","Pacific_cod","[20,30)",0.00786369293338725,49442.31,388.799143757342
1999,"WGOA","Shumagin_shelf","Pacific_cod","[30,60)",1.32530824018833,49442.31,65526.3008569461
1999,"WGOA","Shumagin_shelf","Pacific_cod","[60,85)",0.985867884340939,49442.31,48743.5855566288
1999,"WGOA","Shumagin_shelf","Pacific_cod","[85,999)",0.744019712090805,49442.31,36786.0532513044
1999,"WGOA","Shumagin_slope","Pacific_cod","[0,20)",0,9261.873,0
1999,"WGOA","Shumagin_slope","Pacific_cod","[30,60)",0.114173738784111,9261.873,1057.46266855361
1999,"WGOA","Shumagin_slope","Pacific_cod","[60,85)",0.794269110066829,9261.873,7356.41962526199
2001,"WGOA","Chirikof_gully","Pacific_cod","[0,20)",1.36618246439129e-06,21121.824,0.028856265564759
2001,"WGOA","Chirikof_gully","Pacific_cod","[20,30)",0.100787945775248,21121.824,2128.82525198632
2001,"WGOA","Chirikof_gully","Pacific_cod","[30,60)",1.52072116379535,21121.824,32120.4047747605
2001,"WGOA","Chirikof_gully","Pacific_cod","[60,85)",1.05025333287083,21121.824,22183.266052311
2001,"WGOA","Chirikof_shelf","Pacific_cod","[0,20)",0.00699304856347811,38780.307,271.19257015759
2001,"WGOA","Chirikof_shelf","Pacific_cod","[20,30)",0.063899536300182,38780.307,2478.0436348787
2001,"WGOA","Chirikof_shelf","Pacific_cod","[30,60)",0.750594564629231,38780.307,29108.2876488529
2001,"WGOA","Chirikof_shelf","Pacific_cod","[60,85)",2.15883576982064,38780.307,83720.3139162257
2001,"WGOA","Chirikof_shelf","Pacific_cod","[85,999)",0.547725251376264,38780.307,21240.9534000237
2001,"WGOA","Chirikof_slope","Pacific_cod","[0,20)",0,8151.034,0
2001,"WGOA","Chirikof_slope","Pacific_cod","[30,60)",0.0838762134964429,8151.034,683.677868000765
2001,"WGOA","Chirikof_slope","Pacific_cod","[60,85)",0.2581056371312,8151.034,2103.82782384807
2001,"WGOA","Kodiak_gully","Pacific_cod","[0,20)",0,17779.462,0
2001,"WGOA","Kodiak_gully","Pacific_cod","[20,30)",0.0286051011846197,17779.462,508.583309518101
2001,"WGOA","Kodiak_gully","Pacific_cod","[30,60)",0.51202897616162,17779.462,9103.59972456442
2001,"WGOA","Kodiak_gully","Pacific_cod","[60,85)",0.997004863684123,17779.462,17726.210087687
2001,"WGOA","Kodiak_gully","Pacific_cod","[85,999)",0.314791510419473,17779.462,5596.82369742562
2001,"WGOA","Kodiak_shelf","Pacific_cod","[0,20)",0.000710568521480574,73935.803,52.536454222189
2001,"WGOA","Kodiak_shelf","Pacific_cod","[20,30)",0.106522332690527,73935.803,7875.81420490723
2001,"WGOA","Kodiak_shelf","Pacific_cod","[30,60)",0.520176781577796,73935.803,38459.68804791
2001,"WGOA","Kodiak_shelf","Pacific_cod","[60,85)",0.954238622121176,73935.803,70552.3987801427
2001,"WGOA","Kodiak_shelf","Pacific_cod","[85,999)",0.313969096541609,73935.803,23213.5572699884
2001,"WGOA","Kodiak_slope","Pacific_cod","[0,20)",0,9773.081,0
2001,"WGOA","Shumagin_gully","Pacific_cod","[0,20)",0,6523.558,0
2001,"WGOA","Shumagin_gully","Pacific_cod","[30,60)",0.165640212074585,6523.558,1080.56353060086
2001,"WGOA","Shumagin_gully","Pacific_cod","[60,85)",0.345343881859487,6523.558,2252.87084325551
2001,"WGOA","Shumagin_shelf","Pacific_cod","[0,20)",0.00567783642216125,49442.31,280.725348513787
2001,"WGOA","Shumagin_shelf","Pacific_cod","[20,30)",0.0529678856495585,49442.31,2618.85462233002
2001,"WGOA","Shumagin_shelf","Pacific_cod","[30,60)",2.05117048305883,49442.31,101414.606886244
2001,"WGOA","Shumagin_shelf","Pacific_cod","[60,85)",3.30150934394146,49442.31,163234.24845105
2001,"WGOA","Shumagin_shelf","Pacific_cod","[85,999)",2.563764494608,49442.31,126758.438909402
2001,"WGOA","Shumagin_slope","Pacific_cod","[0,20)",0,9261.873,0
2001,"WGOA","Shumagin_slope","Pacific_cod","[30,60)",0.335127251565992,9261.873,3103.90604284327
2001,"WGOA","Shumagin_slope","Pacific_cod","[60,85)",0.924408092322233,9261.873,8561.75035126079
2003,"WGOA","Chirikof_gully","Pacific_cod","[0,20)",0,21121.824,0
2003,"WGOA","Chirikof_gully","Pacific_cod","[30,60)",0.333881128831051,21121.824,7052.17844009078
2003,"WGOA","Chirikof_gully","Pacific_cod","[60,85)",0.289166536928058,21121.824,6107.72469968395
2003,"WGOA","Chirikof_shelf","Pacific_cod","[0,20)",0.00218434693101357,38780.307,84.7096445792142
2003,"WGOA","Chirikof_shelf","Pacific_cod","[20,30)",0.0247789608807876,38780.307,960.935710097934
2003,"WGOA","Chirikof_shelf","Pacific_cod","[30,60)",1.34874093707115,38780.307,52304.5876030869
2003,"WGOA","Chirikof_shelf","Pacific_cod","[60,85)",2.48769728319323,38780.307,96473.6643652996
2003,"WGOA","Chirikof_shelf","Pacific_cod","[85,999)",0.794861816599252,38780.307,30824.9852702967
2003,"WGOA","Chirikof_slope","Pacific_cod","[0,20)",0,8151.034,0
2003,"WGOA","Chirikof_slope","Pacific_cod","[30,60)",0.226498376129257,8151.034,1846.19596477436
2003,"WGOA","Chirikof_slope","Pacific_cod","[60,85)",0.0999146698719878,8151.034,814.407871225348
2003,"WGOA","Kodiak_gully","Pacific_cod","[0,20)",0,17779.462,0
2003,"WGOA","Kodiak_gully","Pacific_cod","[30,60)",1.9756843015463,17779.462,35126.6039633389
2003,"WGOA","Kodiak_gully","Pacific_cod","[60,85)",3.14539280432533,17779.462,55923.3918395756
2003,"WGOA","Kodiak_gully","Pacific_cod","[85,999)",0.43555600741069,17779.462,7743.95148263007
2003,"WGOA","Kodiak_shelf","Pacific_cod","[0,20)",0.000696227959040658,73935.803,51.4761732227222
2003,"WGOA","Kodiak_shelf","Pacific_cod","[20,30)",0.0297081153628699,73935.803,2196.49336497042
2003,"WGOA","Kodiak_shelf","Pacific_cod","[30,60)",1.28440879113112,73935.803,94963.7953525387
