NODC_CODE,BASE_NAME,LENFEST_NAME,WEBSITE_NAME,CRAB_TEAM,ECOPATH_PREY,EBS_CRAB,GOA_MED
6118999992,Medium calanoid (copepod) 2-5mm,Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6118999993,Small calanoid (copepod) < 2mm,Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6118999994,Rooper's Copes < 2.5 mm (copepod),Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6118999995,Rooper's Copes => 2.5 mm (copepod),Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6119000000,Harpacticoida (copepod),Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6119090100,Ectinosomatidae (copepod) Microsetella sp.,Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6119090101,Ectinosomatidae (copepod) Microsetella norvegica,Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6119090102,Ectinosomatidae (copepod) Microsetella rosea,Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6119999999,Harpactacoida - Benthic (copepod) ,Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6120000000,copepod Cyclopoida,Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6120010300,Oncaea sp.,Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6120010401,Pseudolubbockia dilatata (copepod),Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6120040100,Corycaeus sp.,Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6120090100,Oithona sp.,Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6122000000,Monstrilloida (copepod),Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6123000000,Caligoida (copepod),Copepoda,Copepoda,Copepoda,Copepod,Copepods,Copepods
6129000000,Arguloidea (brachiopod),Brachiopod,Misc Crustacea,Other,Misc. Crustacean,Epifauna,Infauna
6130000000,Cirripedia (barnacle),Barnacle,Misc Crustacea,Other,Misc. Crustacean,Epifauna,Infauna
6132000000,Lepadomorpha (pedunculate barnacles),Barnacle,Misc Crustacea,Other,Misc. Crustacean,Epifauna,Infauna
6132050300,Lepas sp. (pelagic barnacle),Barnacle,Misc Crustacea,Other,Misc. Crustacean,Epifauna,Infauna
6134000000,Balanomorpha (barnacle),Barnacle,Misc Crustacea,Other,Misc. Crustacean,Epifauna,Infauna
6137000000,Apygophora (barnacle),Barnacle,Misc Crustacea,Other,Misc. Crustacean,Epifauna,Infauna
6143000000,Malacostraca,Misc_Malacostraca,Misc Crustacea,Other,Mysid,Shrimp,Benthic.zoop
6144000000,Malacostraca Phyllocarida ,Misc_Malacostraca,Misc Crustacea,Other,Mysid,Shrimp,Benthic.zoop
6145000000,Malacostraca Leptostraca,Misc_Malacostraca,Misc Crustacea,Other,Mysid,Shrimp,Benthic.zoop
6145010100,Nebaliidae (Leptostraca) Nebalia sp.,Misc_Malacostraca,Misc Crustacea,Other,Mysid,Shrimp,Benthic.zoop
6145010101,Malacostraca Leptostraca Nebalia bipes,Misc_Malacostraca,Misc Crustacea,Other,Mysid,Shrimp,Benthic.zoop
6145010200,leptostraca Nebaliella spp.,Misc_Malacostraca,Misc Crustacea,Other,Mysid,Shrimp,Benthic.zoop
6149000000,Peracarida (Alison's code) ,Misc_Malacostraca,NA,Other,Mysid,Shrimp,Benthic.zoop
6151000000,Mysidacea (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6152000000,Lophogastrida (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6152010000,Lophogastridae (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6152010100,Gnathophausia sp.,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6152010101,Gnathophausia gigas (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6152010105,Gnathophausia ingens (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6152020000,Eucopiidae,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6152020100,Eucopia sp.,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6152020101,Eucopia unguiculata (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6152020103,Eucopia grimaldii,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153000000,Mysida (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010000,Mysidae (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010100,Acanthomysis sp. (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010101,Acanthomysis columbiae,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010103,Acanthomysis dybowskii (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010104,Acanthomysis marcropsis (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010105,Acanthomysis nephrophthalma (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010106,Acanthomysis pseudomacropsis (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010107,Mysid Holmesimysis sculpta,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010108,Acanthomysis stelleri (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010111,Exacanthomysis alaskensis (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010112,Exacanthomysis arctopacifica (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010200,Amblyops sp. (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010301,Archaeomysis grebnitzkii (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010400,Boreomysis sp. (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153010901,Holmesiella anomala (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011200,Meterythrops sp. (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011201,Meterythrops robusta (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011203,Meterythrops micropthalmus (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011403,Mysidae Mysis oculata,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011500,Neomysis sp. (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011501,Neomysis awatschensis (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011502,Neomysis czerniawskii (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011503,Mysidae (mysid) Neomysis intermedia,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011504,Neomysis kadiakensis (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011505,Neomysis mercedis,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011506,Neomysis mirabilis,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011507,Neomysis rayii (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011900,Pseudomma sp. (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011901,Psuedomma berkeleyi (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153011902,Pseudomma truncatum (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153012000,Stilomysis sp. (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153012002,Mysidae (mysid) Stilomysis grandis,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153012301,Mysidae (mysid) Erythrops erythrophthalma,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153012604,Archaeomysis maculata (mysid),Mysidacea,NA,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153015500,Mysidae (Mysid) Michthyops sp.,Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6153020300,Petalophthalmus sp. (mysid),Mysidacea,Mysidacea,Mysidacea,Mysid,Shrimp,Benthic.zoop
6154000000,Cumacea (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154010000,Lampropidae (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154010100,Lamprops sp. (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154040000,Leuconidae (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154040100,Leucon sp. (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154040101,Leucon nasica (Leuconidae),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154040104,Cumacean Leucon magnadentatus,Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154040200,Eudorella sp. (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154040300,Leuconidae (cumacean) Eudorellopsis sp.,Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154040301,Eudorellopsis integra (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154040302,Eudorellopsis derzhavini (Leuconidae),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154040304,Eudorellopsis deformis (Leuconidae),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154050000,Diastylidae (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154050100,Diastylis sp. (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154050103,Diastylis bidentata (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154050200,Diastylopsis sp. (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154050400,Diastylidae (cumacean) Leptostylis sp.,Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154050501,Colurostylis occidentalis (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154050800,Oxyurostylis sp. (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154080100,Cumella sp. (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154090000,Bodotriidae (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154090200,Cyclaspis sp. (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6154090300,Leptocuma sp. (cumacean),Cumacea,Cumacea,Other,Misc. Crustacean,Epifauna,Infauna
6155000000,Tanaidacea (peracaridan),Tanaidacea,Misc Crustacea,Other,Misc. Crustacean,Epifauna,Infauna
6158000000,Isopoda (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6159010100,Gnathia sp. (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6160000000,Anthuridea (Isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6161000000,Flabellifera (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6161020300,Gnorimosphaeroma sp. (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6161020601,Ancinus depressus (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6161070203,Rocinela augustata (Sea cockroach),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6162000000,Valvifera (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6162010000,Arcturidae (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6162010200,Arcturus sp.,Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6162010202,Arcturus longispinus (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6162020000,Idoteidae (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6162020101,Idoteidae (isopod) Saduria entomon,Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6162020200,Synidotea sp. (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6162020205,Synidotea nodulosa Synidotea nodulosa,Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6162020303,Synidotea fewkosi (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6163000000,Asellota (isopod),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6163060800,Caecijaera sp. (isopoda),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6164000000,Microcerberidea,Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6167000000,Phreatoicidea (Isopod suborder),Isopoda,Isopoda,Other,Misc. Crustacean,Epifauna,Infauna
6168000000,Amphipoda (amphipod),General_Amphipod,Misc Amphipoda,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6168150000,Corophiidea (amphipod),Corophiidea,Misc Amphipoda,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169000000,Gammaridea (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169000099,Type a gammarid amphipod ( *** temp. num ***),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169010000,Acanthonotozomatidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169010100,Iphimediidae (amphipod) Acanthonotozoma sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020000,Ampeliscidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020100,Ampelisca sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020101,Ampelisca macrocephala (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020105,Ampeliscidae (amphipod) Ampelisca eschrichti,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020200,Byblis sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020201,Byblis crassicornis (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020202,Byblis gaimardi (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020207,Byblis longicornis (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020208,Byblis abyssi (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020209,Byblis erythrops (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020300,Ampeliscidae (amphipod) Haploops sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169020302,Ampeliscidae (amphipod) Haploops laevis,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169030000,Amphilochidae (amphipod) ,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169060000,Aoridae  (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169060300,Lembos sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169061400,Aoridae (amphipod) Arctolembos sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169069900,Aoridae (amphipod) Unciola sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169069901,Aoridae (amphipod) Unciola leucopis,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169090105,Atylus collingi (amphipod),Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169120000,Calliopiidae (amphipod) ,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169120100,Calliopiidae (amphipod) Apherusa sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169120200,Calliopiidae Calliopius sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169120405,Calliopiidae (amphipod) Halirages nilssoni,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169121401,Calliopiidae (amphipod) Weyprechtia heugleni,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169129900,Calliopiidae (amphipod) Paracalliopiella sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169150000,Corophiidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169150300,Ericthonius sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169150500,Neohela sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169159900,Corophiidae (amphipod) Crassicorophium sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169200000,Eusiridae (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169200300,Cleonardopsis sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169200500,Eusirella sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169200501,Eusiriella multicalcaeola (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169200800,Eusiridae (amphipod) Eusirus sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169200802,Eusiridae Eusirus cuspidatus,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169201200,Pontogeneia sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169201300,Rhachotropis sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169201305,Eusiridae (amphipod) Rhachotropis aculeata,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169201307,Rhachotropis oculata (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169201401,Eusiridae (amphipod) Rozinante fragilis,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169210000,Gammaridae (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169210700,Gammaridae (amphipod) Gammarus sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169210800,Maera sp. (amphipod),Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169210802,Maera loveni (amphipod),Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169211000,Melita sp. (amphipod),Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169211003,Melita dentata  (amphipod),Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169211401,Weyprechtia heugleni (amphipod),Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169220000,Haustoriidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169220100,Eohaustorius sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169220102,Eohaustorius eous (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169220200,Pontoporeia sp. (amphipod),Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169220201,Pontoporeia femorata  (amphipod),Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169260000,Isaeidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169260200,Photis sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169260202,Isaeidae (amphipod) Photis reinhardi,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169260205,Isaeidae (amphipod) Photis fischmanni,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169260300,Protomedeia sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169260301,Isaeidae (amphipod) Protomedeia fasciata,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169260303,Protomedeia grandimana (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169260400,Gammaropsis sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169260404,Gammaropsis nitida (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169260500,Podoceropsis sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169260501,Podoceropsis nitida (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169269901,Cheiriphotis megacheles  (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169270000,Ischyroceridae (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169270200,Ischyrocerus sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169270500,Parajassa sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169279900,Ischyroceridae (amphipod) Erichthonius sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169279905,Ischyroceridae (amphipod) Erichthonius tolli,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169280100,Gammarid Isopod (Maera sp) Maera sp.,Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169330000,Liljeborgiidae (amphipod) ,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169340000,Lysianassidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169340300,Anonyx sp. (amphipod),Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169341100,Cyphocaris sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169341400,Hippomedon sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169341402,Lysianassidae Hippomedon denticulatus,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169342104,Lysianassidae Lepidepecreum cormatum,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169342700,Lysianassidae (amphipod) Onisimus sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169343200,Scopelocheiridae (amphipod) Paracallisoma spp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169344700,Valettiopsis sp. (amphipod),Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169345401,Alicella gigantea(amphipod),Gammaridea,NA,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169345501,Valettia coheres (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169345600,Lysianassidae (amphipod) Wecomedon sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169345601,Lysianassidae (amphipod) Wecomedon similis,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169350000,Melphidippidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169350100,Melphidippa sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169370000,Oedicerotidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169370200,Aceroides sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169370201,Oedicerotidae (amphipod) Aceroides latipes,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169370401,Arrhis luthkei (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169370500,Bathymedon sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169370504,Bathymedon nanseni (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169370800,Monoculodes sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169370801,Monoculodes borealis (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169370802,Monoculodes castalskii (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169370816,Monoculodes zernovi (amphipoda),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169371302,Pontocrates arenarius (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169371500,Westwoodilla sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169371502,Westwoodilla caecula (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169379900,Oedicerotidae (amphipod) Pacifoculodes sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169390000,Gammarid amphipod Epimeriidae,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169390300,Epimeriidae (amphipod) Paramphithoe sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
