"year","model","race_group","stratum_bin","wgtcpue","numcpue","area","stations","bottom_temp_mean","surface_temp_mean","bio_t_km2","bio_tons","nn","tl","bb","ss91","qq","guild","b_index","notes","bio_tons_q","bio_t_km2_q"
1991,"AI","Corals","Central_AI",16451.6411494011,1896.3165268558,41743.055,220,4.4027027027027,7.09714285714286,0.0747801870427321,3121.55346063505,98,2.53,0.088,"0.126104246",0.697835343,"Structural epifauna","n/a","",2178.3303298951,0.0521842574745691
1991,"AI","Corals","Eastern_AI",461.097695248442,198.990694702688,7481.559,55,4.7,7.26153846153846,0.00838359445906259,62.7223565775498,98,2.53,0.088,"0.126104246",0.697835343,"Structural epifauna","n/a","",43.7698772160628,0.00585036851491284
1991,"AI","Corals","Western_AI",36356.9810327858,1970.38067079307,15190.379,56,4.55555555555556,8.60909090909091,0.649231804156889,9862.07716399692,98,2.53,0.088,"0.126104246",0.697835343,"Structural epifauna","n/a","",6882.10600043026,0.453056898740332
1991,"AI","Dover Sole","Central_AI",228.278603483868,108.971505769651,41743.055,220,4.4027027027027,7.09714285714286,0.00103763001583576,43.3138468206831,50,3.48,0.00338,"0.004565948",0.740262423,"Benthic foragers","good index","",32.0636131969297,0.000768118509700109
1991,"AI","Dover Sole","Eastern_AI",224.892728858985,294.097350405045,7481.559,55,4.7,7.26153846153846,0.004088958706527,30.5917858114455,50,3.48,0.00338,"0.004565948",0.740262423,"Benthic foragers","good index","",22.6459494886776,0.00302690247964063
1991,"AI","Dover Sole","Western_AI",731.677369055444,584.20822245206,15190.379,56,4.55555555555556,8.60909090909091,0.0130656673045615,198.472438244198,50,3.48,0.00338,"0.004565948",0.740262423,"Benthic foragers","good index","",146.921688033368,0.00967202253698658
1991,"AI","Dusky Rock","Central_AI",3976.26928499511,3072.32933640716,41743.055,220,4.4027027027027,7.09714285714286,0.0180739512954323,754.461942992553,63,3.5,0.00597,"#N/A",1,"Pelagic foragers","poor survey est","",754.461942992553,0.0180739512954323
1991,"AI","Dusky Rock","Eastern_AI",220.922720181663,809.370882090653,7481.559,55,4.7,7.26153846153846,0.00401677673057569,30.0517520996291,63,3.5,0.00597,"#N/A",1,"Pelagic foragers","poor survey est","",30.0517520996291,0.00401677673057569
1991,"AI","Dusky Rock","Western_AI",29.3086752755708,23.0776970673786,15190.379,56,4.55555555555556,8.60909090909091,0.000523369201349478,7.95017652542589,63,3.5,0.00597,"#N/A",1,"Pelagic foragers","poor survey est","",7.95017652542589,0.000523369201349478
1991,"AI","Eelpouts","Central_AI",1193.00851834626,3244.47355101966,41743.055,220,4.4027027027027,7.09714285714286,0.00542276599248302,226.362819076348,57,3.56,0.79884,"0.005362004",148.9816017,"Motile epifauna","good index","",33723.8953513217,0.80789236320441
1991,"AI","Eelpouts","Eastern_AI",32.8852736956187,306.689343178214,7481.559,55,4.7,7.26153846153846,0.000597914067193067,4.4733293706349,57,3.56,0.79884,"0.005362004",148.9816017,"Motile epifauna","good index","",666.44377456884,0.0890781954093846
1991,"AI","Eelpouts","Western_AI",167.695850501072,530.670503798698,15190.379,56,4.55555555555556,8.60909090909091,0.00299456875894771,45.4886343899754,57,3.56,0.79884,"0.005362004",148.9816017,"Motile epifauna","good index","",6776.96961056424,0.446135650108811
1991,"AI","Eulachon","Central_AI",2.00931687112533,44.1608103544029,41743.055,220,4.4027027027027,7.09714285714286,9.13325850511514e-06,0.381250112108239,82,3.52,3.4707,"0.021878",158.6388127,"Pelagic foragers","good index","",60.4810651265929,0.00144888928533364
1991,"AI","Eulachon","Eastern_AI",581.435679996903,38212.3262659429,7481.559,55,4.7,7.26153846153846,0.0105715578181255,79.0917335382172,82,3.52,3.4707,"0.021878",158.6388127,"Pelagic foragers","good index","",12547.0187028875,1.67705938065683
1991,"AI","FH. Sole","Central_AI",10619.0925749275,71478.5314581384,41743.055,220,4.4027027027027,7.09714285714286,0.048268602613307,2014.87893366042,46,3.84,0.07799,"0.184240056",0.423306427,"Benthic foragers","good index","",852.911202245361,0.0204324097085218
1991,"AI","FH. Sole","Eastern_AI",21814.4496675331,97920.0046083808,7481.559,55,4.7,7.26153846153846,0.396626357591511,2967.38349527599,46,3.84,0.07799,"0.184240056",0.423306427,"Benthic foragers","good index","",1256.11250492405,0.167894486286087
1991,"AI","FH. Sole","Western_AI",14146.401688058,55306.3246571351,15190.379,56,4.55555555555556,8.60909090909091,0.252614315858178,3837.30719871144,46,3.84,0.07799,"0.184240056",0.423306427,"Benthic foragers","good index","",1624.35679958792,0.106933263454975
1991,"AI","Gelatinous filter feeders","Central_AI",140.256009793912,450.222994766704,41743.055,220,4.4027027027027,7.09714285714286,0.000637527317245055,26.6123378677628,112,2.53,3.15682,"#N/A",0,"Mesozooplankton","n/a","",0,0
1991,"AI","Gelatinous filter feeders","Eastern_AI",7.74662625866627,0,7481.559,55,4.7,7.26153846153846,0.000140847750157569,1.05376075282111,112,2.53,3.15682,"#N/A",0,"Mesozooplankton","n/a","",0,0
1991,"AI","Gelatinous filter feeders","Western_AI",36.0524850855758,0,15190.379,56,4.55555555555556,8.60909090909091,0.000643794376528139,9.77948057753113,112,2.53,3.15682,"#N/A",0,"Mesozooplankton","n/a","",0,0
1991,"AI","Gen Invert","Central_AI",17.6755060555642,78.4196272661321,41743.055,220,4.4027027027027,7.09714285714286,8.03432093434736e-05,3.35377100650113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"AI","Gen Mollusc","Central_AI",6.48777121437564,215.064239150574,41743.055,220,4.4027027027027,7.09714285714286,2.94898691562529e-05,1.23099723013227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"AI","Gen Mollusc","Western_AI",14.2536351691517,314.997462301694,15190.379,56,4.55555555555556,8.60909090909091,0.000254529199449137,3.86639500619898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"AI","Gen Shrimp","Central_AI",5.20777973178558,1254.26132494023,41743.055,220,4.4027027027027,7.09714285714286,2.36717260535708e-05,0.98813016259914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"AI","Gen Shrimp","Eastern_AI",1.92595680464079,128.397120309386,7481.559,55,4.7,7.26153846153846,3.50173964480143e-05,0.261984717552209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"AI","Gen crab","Central_AI",8.39409651883594,132.727143601157,41743.055,220,4.4027027027027,7.09714285714286,3.8154984176527e-05,1.5927056030049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"AI","Gen crab","Western_AI",1.93585281211527,43.0189513803393,15190.379,56,4.55555555555556,8.60909090909091,3.45688002163441e-05,0.525113176861549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"AI","Gen. Hydrozoa","Central_AI",162.486080179028,116.387925488643,41743.055,220,4.4027027027027,7.09714285714286,0.000738573091722856,30.8302971893072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"AI","Gr. Turbot","Central_AI",39048.2970967667,12325.5759108683,41743.055,220,4.4027027027027,7.09714285714286,0.177492259530758,7409.0691516667,40,4.62,0.28438,"0.234558669",1.212404559,"Apex predators","good index","",8982.78921742698,0.215192424642302
1991,"AI","Gr. Turbot","Eastern_AI",6914.54530657058,1213.55780473802,7481.559,55,4.7,7.26153846153846,0.125719005574011,940.574157623289,40,4.62,0.28438,"0.234558669",1.212404559,"Apex predators","good index","",1140.35639678006,0.152422295510877
1991,"AI","Gr. Turbot","Western_AI",5522.58501670069,1233.87235260174,15190.379,56,4.55555555555556,8.60909090909091,0.0986175895839409,1498.03856184651,40,4.62,0.28438,"0.234558669",1.212404559,"Apex predators","good index","",1816.22878194052,0.119564415209161
1991,"AI","Greenlings","Central_AI",802.679909176882,1482.39294149467,41743.055,220,4.4027027027027,7.09714285714286,0.0036485450417131,152.301416346207,70,3.62,0.01584,"0.002492765",6.354389739,"Benthic foragers","good index","",967.782557265506,0.023184277175341
1991,"AI","Greenlings","Eastern_AI",240.478835521911,359.086378457253,7481.559,55,4.7,7.26153846153846,0.00437234246403475,32.7119381128814,70,3.62,0.01584,"0.002492765",6.354389739,"Benthic foragers","good index","",207.864403887296,0.0277835680888564
1991,"AI","Greenlings","Western_AI",7.20660952072602,52.9897758876914,15190.379,56,4.55555555555556,8.60909090909091,0.00012868945572725,1.95484160580065,70,3.62,0.01584,"0.002492765",6.354389739,"Benthic foragers","good index","",12.42182544127,0.000817742956990735
1991,"AI","Grenadiers","Central_AI",79499.7471548278,15787.2936778283,41743.055,220,4.4027027027027,7.09714285714286,0.361362487067399,15084.3741725912,58,4.52,5.10157,"#N/A",0,"Apex predators","poor survey est","",0,0
1991,"AI","Grenadiers","Eastern_AI",1765.80699686591,133.471598044766,7481.559,55,4.7,7.26153846153846,0.0321055817611983,240.199804175729,58,4.52,5.10157,"#N/A",0,"Apex predators","poor survey est","",0,0
1991,"AI","Grenadiers","Western_AI",8437.52215840473,1913.38206520836,15190.379,56,4.55555555555556,8.60909090909091,0.150670038542942,2288.73498941189,58,4.52,5.10157,"#N/A",0,"Apex predators","poor survey est","",0,0
1991,"AI","Hermit crabs","Central_AI",30.736102706659,1653.6281071444,41743.055,220,4.4027027027027,7.09714285714286,0.000139709557757541,5.83190375349871,94,3.13,0.58692,"0.00069579",843.5303389,"Motile epifauna","n/a","",4919.38774962095,0.117849250602788
1991,"AI","Hermit crabs","Eastern_AI",22.0694645197667,450.865263909606,7481.559,55,4.7,7.26153846153846,0.000401262991268485,3.00207274369166,94,3.13,0.58692,"0.00069579",843.5303389,"Motile epifauna","n/a","",2532.33943888868,0.338477507012733
1991,"AI","Hermit crabs","Western_AI",6.28892831038717,282.513506576522,15190.379,56,4.55555555555556,8.60909090909091,0.000112302291256914,1.7059143667609,94,3.13,0.58692,"0.00069579",843.5303389,"Motile epifauna","n/a","",1438.9905239282,0.0947303898031909
1991,"AI","Herring","Eastern_AI",4669.61075732139,15402.5429686372,7481.559,55,4.7,7.26153846153846,0.0849020137694798,635.199425235175,34,3.52,0.01766,"0.007053792",2.503618075,"Pelagic foragers","good index","",1590.2967622484,0.212562216277168
1991,"AI","Kamchatka fl.","Central_AI",41291.3909635189,30180.3614560957,41743.055,220,4.4027027027027,7.09714285714286,0.187688140743268,7834.67638189397,38,4.54,0.50776,"0.404621145",1.254902286,"Apex predators","good index","",9831.75330170896,0.235530276873817
1991,"AI","Kamchatka fl.","Eastern_AI",2827.39039456524,825.026046417514,7481.559,55,4.7,7.26153846153846,0.0514070980830044,384.605237326784,38,4.54,0.50776,"0.404621145",1.254902286,"Apex predators","good index","",482.641991528954,0.0645108849009884
1991,"AI","Kamchatka fl.","Western_AI",20728.8580449699,9080.42080723051,15190.379,56,4.55555555555556,8.60909090909091,0.370158179374462,5622.84303464807,38,4.54,0.50776,"0.404621145",1.254902286,"Apex predators","good index","",7056.11857799903,0.464512345478611
1991,"AI","King Crab","Central_AI",5197.98051664436,3981.26774700476,41743.055,220,4.4027027027027,7.09714285714286,0.0236271841665653,986.270848160064,86,3.5,0.13508,"0.023093066",5.849374916,"Motile epifauna","n/a","",5769.06795960953,0.138204258399619
1991,"AI","King Crab","Eastern_AI",360.531930215485,173.642543966701,7481.559,55,4.7,7.26153846153846,0.00655512600391791,49.042561950746,86,3.5,0.13508,"0.023093066",5.849374916,"Motile epifauna","n/a","",286.86833169107,0.0383433896185367
1991,"AI","King Crab","Western_AI",713.666318320166,877.311394242696,15190.379,56,4.55555555555556,8.60909090909091,0.0127440413985744,193.586818836035,86,3.5,0.13508,"0.023093066",5.849374916,"Motile epifauna","n/a","",1132.36188216774,0.0745446760852866
1991,"AI","Lg. Sculpins","Central_AI",20055.370281917,32155.6347257792,41743.055,220,4.4027027027027,7.09714285714286,0.0911607740087135,3805.3292032883,71,4.24,0.11433,"0.18460491",0.61932264,"Apex predators","good index","",2356.7265282496,0.0564579312235198
1991,"AI","Lg. Sculpins","Eastern_AI",27025.202420672,23361.9500392121,7481.559,55,4.7,7.26153846153846,0.491367316739491,3676.19357085819,71,4.24,0.11433,"0.18460491",0.61932264,"Apex predators","good index","",2276.74990745492,0.304314903812818
1991,"AI","Lg. Sculpins","Western_AI",9428.85547276415,4759.80552663519,15190.379,56,4.55555555555556,8.60909090909091,0.168372419156503,2557.64086013414,71,4.24,0.11433,"0.18460491",0.61932264,"Apex predators","good index","",1584.00488967014,0.104276851135192
1991,"AI","Misc. Crustacean","Central_AI",247.984976985202,1444.80436484941,41743.055,220,4.4027027027027,7.09714285714286,0.00112720444084183,47.0529569703047,95,2.5,2.08385,"0.008047956",258.9291061,"Infauna","n/a","",12183.3800876827,0.291866038259125
1991,"AI","Misc. Crustacean","Eastern_AI",1.0474676004305,0,7481.559,55,4.7,7.26153846153846,1.90448654623726e-05,0.142485284603803,95,2.5,2.08385,"0.008047956",258.9291061,"Infauna","n/a","",36.8935873748669,0.00493126998996691
1991,"AI","Misc. Crustacean","Western_AI",1726.08833108229,768.653468560083,15190.379,56,4.55555555555556,8.60909090909091,0.0308230059121838,468.213141725313,95,2.5,2.08385,"0.008047956",258.9291061,"Infauna","n/a","",121234.010251208,7.98097336815677
1991,"AI","Misc. Flatfish","Eastern_AI",2537.63004172488,3747.97814915786,7481.559,55,4.7,7.26153846153846,0.0461387280313614,345.189615951584,52,3.74,0.00455,"0.01345721",0.338108711,"Benthic foragers","good index","",116.711616099975,0.0155999058618632
1991,"AI","Misc. crabs","Central_AI",247.769736403619,5357.88699893568,41743.055,220,4.4027027027027,7.09714285714286,0.0011262260745619,47.0121169728716,87,3.13,1.38528,"0.002240635",618.2532206,"Motile epifauna","n/a","",29065.3927257018,0.696292897721592
1991,"AI","Misc. crabs","Eastern_AI",64.1167770928801,1502.67477198536,7481.559,55,4.7,7.26153846153846,0.00116575958350691,8.72169910382237,87,3.13,1.38528,"0.002240635",618.2532206,"Motile epifauna","n/a","",5392.21856004232,0.720734616948462
1991,"AI","Misc. crabs","Western_AI",73.1505423065207,429.499016864593,15190.379,56,4.55555555555556,8.60909090909091,0.00130625968404501,19.842579673064,87,3.13,1.38528,"0.002240635",618.2532206,"Motile epifauna","n/a","",12267.7387878839,0.807599256600767
1991,"AI","Misc. fish deep","Central_AI",37.73563312171,579.807886355948,41743.055,220,4.4027027027027,7.09714285714286,0.000171525605098682,7.16000276754255,59,4.29,1.94585,"#N/A",0,"Apex predators","poor survey est","",0,0
1991,"AI","Misc. fish shallow","Central_AI",18829.0108875098,29165.514894464,41743.055,220,4.4027027027027,7.09714285714286,0.0855864131250445,3572.63835033145,73,3.57,1.1265,"0.078934378",14.27134822,"Pelagic foragers","good index","",50986.3659617065,1.22143350460829
1991,"AI","Misc. fish shallow","Eastern_AI",701.822777087621,1328.8047955142,7481.559,55,4.7,7.26153846153846,0.0127604141288658,95.4677911695434,73,3.57,1.1265,"0.078934378",14.27134822,"Pelagic foragers","good index","",1362.4540915748,0.182108313464452
1991,"AI","Misc. fish shallow","Western_AI",15003.7154282663,19321.9867583142,15190.379,56,4.55555555555556,8.60909090909091,0.26792348979047,4069.85935291988,73,3.57,1.1265,"0.078934378",14.27134822,"Pelagic foragers","good index","",58082.3800319434,3.82362941911742
1991,"AI","Misc. worms ","Central_AI",542.304685138461,413.371334468741,41743.055,220,4.4027027027027,7.09714285714286,0.00246502129608391,102.897519538602,105,2.5,2.40662,"0.007867668",305.8873403,"Infauna","n/a","",31475.0485751303,0.754018808041968
1991,"AI","Misc. worms ","Eastern_AI",12.5050460920867,52.6490813039919,7481.559,55,4.7,7.26153846153846,0.000227364474401577,1.70104072973938,105,2.5,2.40662,"0.007867668",305.8873403,"Infauna","n/a","",520.326824561951,0.0695479143534057
1991,"AI","Misc. worms ","Western_AI",171.829210187343,495.168969355686,15190.379,56,4.55555555555556,8.60909090909091,0.0030683787533454,46.6098361788642,105,2.5,2.40662,"0.007867668",305.8873403,"Infauna","n/a","",14257.3588205715,0.938578215893855
1991,"AI","Myctophidae","Central_AI",137.848147457413,11767.9352673679,41743.055,220,4.4027027027027,7.09714285714286,0.000626582488442786,26.1554672771041,79,3.54,25.87673,"#N/A",0,"Pelagic foragers","poor survey est","",0,0
1991,"AI","Myctophidae","Eastern_AI",2.8071178143028,123.389794035288,7481.559,55,4.7,7.26153846153846,5.10385057145964e-05,0.38184759177559,79,3.54,25.87673,"#N/A",0,"Pelagic foragers","poor survey est","",0,0
1991,"AI","Myctophidae","Western_AI",12.2596455820766,679.734903753506,15190.379,56,4.55555555555556,8.60909090909091,0.000218922242537083,3.32551183566821,79,3.54,25.87673,"#N/A",0,"Pelagic foragers","poor survey est","",0,0
1991,"AI","N. Rock sole","Central_AI",131536.143765543,402471.460867271,41743.055,220,4.4027027027027,7.09714285714286,0.597891562570651,24957.8203804226,47,3.82,0.64577,"0.778297946",0.829720807,"Benthic foragers","present","Rock sole unID",20708.0228670053,0.496083069794611
1991,"AI","N. Rock sole","Eastern_AI",71300.5427421267,169080.899472551,7481.559,55,4.7,7.26153846153846,1.2963735044023,9698.8948592226,47,3.82,0.64577,"0.778297946",0.829720807,"Benthic foragers","present","Rock sole unID",8047.37486960233,1.0756280702461
1991,"AI","N. Rock sole","Western_AI",25968.0330304655,72970.5344720775,15190.379,56,4.55555555555556,8.60909090909091,0.463714875544028,7044.00470745161,47,3.82,0.64577,"0.778297946",0.829720807,"Benthic foragers","present","Rock sole unID",5844.55727037855,0.384753880754295
1991,"AI","NP shrimp","Central_AI",19.6408568467114,1321.28134190262,41743.055,220,4.4027027027027,7.09714285714286,8.92766220305062e-05,3.72667894363363,89,2.91,15.62519,"0.000197725",79024.90701,"Shrimp","n/a","",294500.456976773,7.05507675412767
1991,"AI","NP shrimp","Eastern_AI",2.02866775048055,44.586104406166,7481.559,55,4.7,7.26153846153846,3.68848681905555e-05,0.275956317574864,89,2.91,15.62519,"0.000197725",79024.90701,"Shrimp","n/a","",21807.4223351757,2.91482327883476
1991,"AI","Northern Rock","Central_AI",192996.603321474,463157.381862984,41743.055,220,4.4027027027027,7.09714285714286,0.877257287824881,36619.3992148249,62,3.58,2.69692,"#N/A",1,"Pelagic foragers","poor survey est","",36619.3992148249,0.877257287824881
1991,"AI","Northern Rock","Eastern_AI",3226.96720780483,11545.8488798143,7481.559,55,4.7,7.26153846153846,0.0586721310509968,438.959010113765,62,3.58,2.69692,"#N/A",1,"Pelagic foragers","poor survey est","",438.959010113765,0.0586721310509968
1991,"AI","Northern Rock","Western_AI",445549.968279903,1009336.35272276,15190.379,56,4.55555555555556,8.60909090909091,7.9562494335697,120858.444314459,62,3.58,2.69692,"#N/A",1,"Pelagic foragers","poor survey est","",120858.444314459,7.9562494335697
1991,"AI","Octopi ","Central_AI",5619.52150421792,1989.45445579198,41743.055,220,4.4027027027027,7.09714285714286,0.0255432795646269,1066.2545237466,74,3.8,0.38321,"0.025223978",15.19229068,"Motile epifauna","n/a","",16198.8486636233,0.388060928066316
1991,"AI","Octopi ","Eastern_AI",1142.37510811016,210.302068849949,7481.559,55,4.7,7.26153846153846,0.0207704565110939,155.395395844683,74,3.8,0.38321,"0.025223978",15.19229068,"Motile epifauna","n/a","",2360.81202400609,0.315550812872837
1991,"AI","Octopi ","Western_AI",1688.3119653472,648.789223487552,15190.379,56,4.55555555555556,8.60909090909091,0.0301484279526286,457.966046854623,74,3.8,0.38321,"0.025223978",15.19229068,"Motile epifauna","n/a","",6957.55330538593,0.458023681001371
1991,"AI","Oth. managed forage","Central_AI",1.92641517422414,21.1693975189466,41743.055,220,4.4027027027027,7.09714285714286,8.75643261010973e-06,0.365520248047604,83,3.52,3.81374,"0.000442489",8618.840588,"Pelagic foragers","poor index","",3150.36074960852,0.0754702967861006
1991,"AI","Oth. managed forage","Eastern_AI",194.964228282304,1683.80018923039,7481.559,55,4.7,7.26153846153846,0.00354480415058734,26.5206613960641,83,3.52,3.81374,"0.000442489",8618.840588,"Pelagic foragers","poor index","",228577.352861002,30.552101889593
1991,"AI","Oth. managed forage","Western_AI",5.29952940178912,77.9342559086636,15190.379,56,4.55555555555556,8.60909090909091,9.46344536033772e-05,1.43753321669322,83,3.52,3.81374,"0.000442489",8618.840588,"Pelagic foragers","poor index","",12389.8696346337,0.81563926973999
1991,"AI","Other Sebastes","Central_AI",157.903341759108,520.4051436562,41743.055,220,4.4027027027027,7.09714285714286,0.000717742462541399,29.960763089701,67,3.75,0.08012,"#N/A",1,"Pelagic foragers","poor survey est","",29.960763089701,0.000717742462541399
1991,"AI","Other Sebastes","Eastern_AI",12.374160537686,254.767291722183,7481.559,55,4.7,7.26153846153846,0.000224984737048836,1.68323658433036,67,3.75,0.08012,"#N/A",1,"Pelagic foragers","poor survey est","",1.68323658433036,0.000224984737048836
1991,"AI","Other Sebastes","Western_AI",90.7891626284561,204.568268838152,15190.379,56,4.55555555555556,8.60909090909091,0.00162123504693672,24.6271748110515,67,3.75,0.08012,"#N/A",1,"Pelagic foragers","poor survey est","",24.6271748110515,0.00162123504693672
1991,"AI","Other sculpins","Central_AI",19231.0348249188,181330.306069465,41743.055,220,4.4027027027027,7.09714285714286,0.087413794658722,3648.91883819774,72,3.57,6.27145,"0.082995344",75.56387737,"Benthic foragers","good index","",275726.455622657,6.60532526003803
1991,"AI","Other sculpins","Eastern_AI",1966.4268600562,8194.94017017198,7481.559,55,4.7,7.26153846153846,0.0357532156373855,267.489792230822,72,3.57,6.27145,"0.082995344",75.56387737,"Benthic foragers","good index","",20212.5658578566,2.70165160200656
1991,"AI","Other sculpins","Western_AI",3637.48922268079,29255.9322859788,15190.379,56,4.55555555555556,8.60909090909091,0.0649551646907285,986.693569659583,72,3.57,6.27145,"0.082995344",75.56387737,"Benthic foragers","good index","",74558.3918995243,4.90826409923836
1991,"AI","Other skates","Central_AI",49068.0700793887,19321.886344108,41743.055,220,4.4027027027027,7.09714285714286,0.223036682179039,9310.23249121716,54,4.24,0.18913,"0.279383576",0.676954612,"Apex predators","good index","",6302.60482372171,0.150985710646279
1991,"AI","Other skates","Eastern_AI",3458.31210353161,463.040966985471,7481.559,55,4.7,7.26153846153846,0.0628784018823929,470.428473508833,54,4.24,0.18913,"0.279383576",0.676954612,"Apex predators","good index","",318.458724757924,0.0425658241494753
1991,"AI","Other skates","Western_AI",31560.8805784629,6161.43171990934,15190.379,56,4.55555555555556,8.60909090909091,0.563587153186838,8561.10245643913,54,4.24,0.18913,"0.279383576",0.676954612,"Apex predators","good index","",5795.477791691,0.381522922613781
