"survey","Species","RACE","stratum","haul_count","catch_count","mean_wgt_cpue","mean_num_cpue","new.stratum_biomass","stratum_pop","INPFC_AREA","MAX_DEPTH","REGULATORY_AREA_NAME","NODC","NAME","ECOPATH_PRED"
"GOA","N. Rock sole",10261,122,167,11,2.78291998236685,3.48475354278755,74837.4619040306,17461.1869974802,"Chirikof",200,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,130,239,31,3.01617611344719,4.53643076635403,256921.028161715,35891.2195264707,"Kodiak",200,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,131,221,4,0.224165956398567,0.381019785271182,140253.689797608,2795.31431470307,"Kodiak",200,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,132,214,9,1.56839209580963,4.91371837525367,71599.6583491957,53956.4506331813,"Kodiak",200,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,133,241,0,0,0,12285.6664283148,0,"Kodiak",200,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,134,177,34,8.59449408237665,13.7928064311357,142302.354135972,69319.9693184403,"Kodiak",200,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,140,147,0,0,0,1497.37743362394,0,"Yakutat",200,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,141,99,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,142,136,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,143,113,0,0,0,31358.0253247299,0,"Yakutat",200,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,150,68,0,0,0,51305.1186935832,0,"Southeastern",200,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,151,141,0,0,0,8745.38684522492,0,"Southeastern",200,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,210,100,25,12.7524753983279,17.6128236650193,62647.4928221309,49103.654124067,"Shumagin",300,"WESTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,220,203,0,0,0,3140.76479831444,0,"Chirikof",300,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,221,63,1,0.175164328242503,0.350328656485006,548.261724138055,535.411839978569,"Chirikof",300,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,230,160,0,0,0,0,0,"Kodiak",300,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,231,57,0,0,0,118.52785209396,0,"Kodiak",300,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,232,58,1,0.365962901879752,0.571817034187112,2651.58155699207,1834.51884813902,"Kodiak",300,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,240,101,0,0,0,0,0,"Yakutat",300,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,241,70,0,0,0,0,0,"Yakutat",300,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,250,43,0,0,0,0,0,"Southeastern",300,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,251,118,0,0,0,0,0,"Southeastern",300,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,310,76,1,0.354262751581464,0.305398923777124,3288.53410460533,772.995521371203,"Shumagin",500,"WESTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,320,55,0,0,0,0,0,"Chirikof",500,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,330,82,0,0,0,0,0,"Kodiak",500,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,340,38,0,0,0,0,0,"Yakutat",500,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,341,33,0,0,0,0,0,"Yakutat",500,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,350,60,0,0,0,0,0,"Southeastern",500,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,351,10,0,0,0,0,0,"Southeastern",500,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,410,33,0,0,0,0,0,"Shumagin",700,"WESTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,420,33,0,0,0,0,0,"Chirikof",700,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,430,38,0,0,0,0,0,"Kodiak",700,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,440,18,0,0,0,0,0,"Yakutat",700,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,450,8,0,0,0,0,0,"Southeastern",700,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,510,9,0,0,0,0,0,"Shumagin",1000,"WESTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,520,29,0,0,0,0,0,"Chirikof",1000,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,530,21,0,0,0,0,0,"Kodiak",1000,"CENTRAL GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,540,8,0,0,0,0,0,"Yakutat",1000,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","N. Rock sole",10261,550,4,0,0,0,0,0,"Southeastern",1000,"EASTERN GOA",8857040803,"Lepidopsetta polyxystra (northern rock sole)","N Rock Sole"
"GOA","Northern Rock",30420,10,176,64,208.046791962613,374.185370163585,443800.383546656,3117981.16929877,"Shumagin",100,"WESTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,11,321,89,995.268650590776,996.407595250626,3485826.62873016,13632092.4448543,"Shumagin",100,"WESTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,12,186,17,23.9175984022126,39.8250578572668,42100.0123388664,273830.048791326,"Shumagin",100,"WESTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,13,233,93,931.586776128317,1205.20560744372,2956940.25533574,14943090.0283115,"Shumagin",100,"WESTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,20,144,14,NA,NA,NA,NA,"Chirikof",100,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,21,161,60,NA,NA,NA,NA,"Chirikof",100,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,22,235,37,425.198446703928,451.230893911464,1174719.1652378,4869689.22186325,"Chirikof",100,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,30,134,30,55.5376297940538,120.21207910166,81979.9395109757,693151.864006104,"Kodiak",100,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,31,347,72,325.053542973327,442.493782909647,1281752.96135398,6815796.78474338,"Kodiak",100,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,32,142,4,0.320164195361046,1.99324813293613,810.348794836792,19707.0051005636,"Kodiak",100,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,33,70,6,7.65091028006506,15.7192356544765,10302.570354633,82684.46851987,"Kodiak",100,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,35,55,5,0.48876776051403,4.92495399786082,275.226705642852,10833.0371626826,"Kodiak",100,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,40,120,2,0.363335593435315,0.549801032303734,925.221845726872,5468.94454166357,"Yakutat",100,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,41,88,3,0.710254118317975,1.16977699494053,1220.82978026587,7854.24537489912,"Yakutat",100,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,50,41,0,0,0,0,0,"Southeastern",100,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,110,108,24,79.3135554482773,95.6463431703082,86198.0431261334,406048.9510024,"Shumagin",200,"WESTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,111,263,255,NA,NA,NA,NA,"Shumagin",200,"WESTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,112,56,9,4.45461376291995,12.2726689447153,2598.06417112634,27960.109841946,"Shumagin",200,"WESTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,120,269,98,439.056731929627,481.435862899136,1248077.58708713,5345882.59763066,"Chirikof",200,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,121,219,74,2476.98517316446,3041.80603464304,4904585.36526749,23527210.7498647,"Chirikof",200,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,122,167,228,2896.87980556318,3345.96991060831,3715969.46513102,16765778.5779416,"Chirikof",200,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,130,239,84,118.53249049016,142.552735071569,240077.413106633,1127845.16552086,"Kodiak",200,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,131,221,208,840.497947941135,1172.36643380135,1578555.09152544,8600951.4496731,"Kodiak",200,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,132,214,23,4.22966209301414,5.0428103483773,11889.9149973513,55373.9809316338,"Kodiak",200,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,133,241,60,137.716206153615,210.715563935672,425779.234968441,2544814.18352231,"Kodiak",200,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,134,177,170,5549.94149715316,7015.49294662248,7140589.89466658,35258506.544093,"Kodiak",200,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,140,147,13,4.59968978781578,6.47200859099561,8649.6011017801,47540.8186660603,"Yakutat",200,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,141,99,9,11.7222370251208,18.7258588222481,15834.3842695161,98808.0801754036,"Yakutat",200,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,142,136,3,0.572886743973418,0.904072503511029,1324.61006705677,8165.49606075128,"Yakutat",200,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,143,113,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,150,68,0,0,0,0,0,"Southeastern",200,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,151,141,0,0,0,0,0,"Southeastern",200,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,210,100,98,71.6241675330556,121.486006410751,51119.2387199014,338696.790086846,"Shumagin",300,"WESTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,220,203,25,4.19235390849154,6.49191411142004,10751.5136253896,65034.599806672,"Chirikof",300,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,221,63,50,69.8567806271371,119.367673737142,54662.6692969482,182431.167552233,"Chirikof",300,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,230,160,35,7.04685290188266,10.5946563143563,12013.6281666487,70554.6899392033,"Kodiak",300,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,231,57,42,108.560811834316,186.428499118591,45094.9870422342,302501.492668814,"Kodiak",300,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,232,58,2,0.149990485110114,0.392165226361424,123.188102162781,1258.15506767383,"Kodiak",300,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,240,101,5,1.10143963094945,1.63955747548345,857.946539368648,4988.68644932591,"Yakutat",300,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,241,70,22,12.256139496525,19.0091016818931,6674.70690448728,40438.974444772,"Yakutat",300,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,250,43,0,0,0,0,0,"Southeastern",300,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,251,118,0,0,0,0,0,"Southeastern",300,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,310,76,6,2.60971261256142,3.27912248346735,1690.99422806191,8299.79019702669,"Shumagin",500,"WESTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,320,55,2,0.146065432824185,2.40081958215952,59.976513970717,3850.82097782016,"Chirikof",500,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,330,82,3,0.679430051145228,1.13362543519527,506.455900311831,3300.8553998131,"Kodiak",500,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,340,38,0,0,0,0,0,"Yakutat",500,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,341,33,1,0.203102388991851,0.47233113719035,79.0612022645916,718.215863595491,"Yakutat",500,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,350,60,0,0,0,0,0,"Southeastern",500,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,351,10,0,0,0,0,0,"Southeastern",500,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,410,33,1,0.266794966132794,0.587654110424657,136.981704821973,1178.60084683002,"Shumagin",700,"WESTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,420,33,1,1.89514577899711,2.69771641138379,947.614127870706,5269.20667187892,"Chirikof",700,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,430,38,1,0.39408853364688,0.681519297270868,176.030583451073,1189.13872305362,"Kodiak",700,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,440,18,0,0,0,0,0,"Yakutat",700,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,450,8,0,0,0,0,0,"Southeastern",700,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,510,9,0,0,0,0,0,"Shumagin",1000,"WESTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,520,29,0,0,0,0,0,"Chirikof",1000,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,530,21,0,0,0,0,0,"Kodiak",1000,"CENTRAL GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,540,8,0,0,0,0,0,"Yakutat",1000,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","Northern Rock",30420,550,4,0,0,0,0,0,"Southeastern",1000,"EASTERN GOA",8826010129,"Sebastes polyspinis (northern rockfish)","Northern Rock"
"GOA","YF. Sole",10210,10,176,6,7.11351396201349,14.3895406080635,7587.18794681871,119903.984036541,"Shumagin",100,"WESTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,11,321,57,43.2491749022704,113.000077953855,75737.9052658065,1545981.29950548,"Shumagin",100,"WESTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,12,186,242,4179.79732248313,10937.0963593918,3678661.96035429,75201538.7011223,"Shumagin",100,"WESTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,13,233,59,128.439569898693,317.322284002471,203839.376182354,3934412.04434472,"Shumagin",100,"WESTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,20,144,86,NA,NA,NA,NA,"Chirikof",100,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,21,161,0,NA,NA,NA,NA,"Chirikof",100,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,22,235,60,142.388163733585,376.24262155383,196691.810773864,4060414.88672039,"Chirikof",100,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,30,134,67,713.888871105452,1482.80933020315,526891.106874799,8549989.80865114,"Kodiak",100,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,31,347,7,11.4197557923061,27.7638060402244,22515.222678143,427649.985717064,"Kodiak",100,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,32,142,81,314.423330439794,1622.43214071272,397909.2143691,16040791.8833698,"Kodiak",100,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,33,70,1,0.673836845728464,1.88926218428541,453.687944083593,9937.67400884038,"Kodiak",100,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,35,55,36,1576.7461907542,5242.99553403791,443935.43802869,11532608.3225715,"Kodiak",100,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,40,120,0,0,0,0,0,"Yakutat",100,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,41,88,3,0.695508282461794,4.05295253841717,597.741851650054,27212.7797582198,"Yakutat",100,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,50,41,4,9.06182125229225,34.8543496184481,7593.16825720475,228167.900265987,"Southeastern",100,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,110,108,6,1.58564533311156,6.31640145400251,861.640384381933,26815.1201551001,"Shumagin",200,"WESTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,111,263,0,NA,NA,NA,NA,"Shumagin",200,"WESTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,112,56,12,61.6849199963256,107.739028546642,17988.2464642904,245455.57987416,"Shumagin",200,"WESTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,120,269,10,5.89782145047588,7.53180997580974,8382.67384334345,83633.5117119804,"Chirikof",200,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,121,219,0,0,0,0,0,"Chirikof",200,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,122,167,0,0,0,0,0,"Chirikof",200,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,130,239,1,0.018906947608901,0.0822041200386998,19.1472019735568,650.380501819184,"Kodiak",200,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,131,221,0,0,0,0,0,"Kodiak",200,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
