"survey","Species","RACE","stratum","haul_count","catch_count","mean_wgt_cpue","mean_num_cpue","new.stratum_biomass","stratum_pop","INPFC_AREA","MAX_DEPTH","REGULATORY_AREA_NAME","NODC","NAME","ECOPATH_PRED"
"GOA","Other skates",471,32,142,3,5.74648764419945,1.50158944838061,566799.164278123,14846.0346854053,"Kodiak",100,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,33,70,1,2.09991365282973,0.355315338888279,1404170.78697022,1868.98781841014,"Kodiak",100,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,35,55,3,6.91829940316491,1.31310263179574,311833.369571408,2888.32943715582,"Kodiak",100,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,40,120,0,0,0,602677.033755288,0,"Yakutat",100,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,41,88,0,0,0,99022.285572838,0,"Yakutat",100,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,50,41,1,0.452979828416109,0.845111620179308,38109.3967008261,5532.37532697031,"Southeastern",100,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,110,108,1,1.66931754292483,0.270773324075399,489798.849304226,1149.51832507047,"Shumagin",200,"WESTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,111,263,2,NA,NA,NA,NA,"Shumagin",200,"WESTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,112,56,2,3.90938191755709,0.878814651248042,715991.472293407,2002.15244868864,"Shumagin",200,"WESTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,120,269,11,4.30660632021817,1.26556961605084,2066128.81633068,14052.9343738436,"Chirikof",200,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,121,219,18,10.0360317317313,2.79756264683452,5472954.60774525,21638.0812018966,"Chirikof",200,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,122,167,12,10.3294777205983,1.62334270303415,1734486.91384692,8134.14496911594,"Chirikof",200,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,130,239,20,14.2663517911568,2.60557494246913,3163528.23706212,20614.7226904537,"Kodiak",200,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,131,221,2,0.368056422143696,0.191562049116974,1318039.05304462,1405.37620026587,"Kodiak",200,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,132,214,19,9.84078451154791,2.84805743130244,4399932.70507733,31273.8863843824,"Kodiak",200,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,133,241,0,0,0,470811.152102432,0,"Kodiak",200,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,134,177,0,0,0,1141746.4021823,0,"Kodiak",200,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,140,147,0,0,0,507013.797093588,0,"Yakutat",200,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,141,99,1,0.243915850275609,0.168101895434603,429677.48146476,886.999401170618,"Yakutat",200,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,142,136,1,0.025294833306864,0.139750460258917,318403.403678433,1262.21274101436,"Yakutat",200,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,143,113,1,0.151032002505712,0.333036389207745,24405.9506429119,2573.54902173092,"Yakutat",200,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,150,68,1,0.170281125922157,0.300319446070824,16494.3093205457,1260.25511774158,"Southeastern",200,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,151,141,1,0.0396727681723802,0.0873849519215422,4481.60485432754,601.893916783083,"Southeastern",200,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,210,100,1,0.0178929879577141,0.194488999540371,330483.532834035,542.225411779578,"Shumagin",300,"WESTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,220,203,14,14.8348607372786,3.29924881977531,14559760.4560869,33051.1653380128,"Chirikof",300,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,221,63,2,0.304853165800684,0.60960631487858,207939.130207075,931.669255911027,"Chirikof",300,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,230,160,0,0,0,595534.266838509,0,"Kodiak",300,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,231,57,1,6.80293459744687,0.694176999739476,324783.493939942,1126.38131825527,"Kodiak",300,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,232,58,5,12.4551132756426,3.11901605406419,4827963.57542337,10006.5115180822,"Kodiak",300,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,240,101,3,0.555890708891945,0.394156845304161,145177.901468952,1199.30221567751,"Yakutat",300,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,241,70,1,0.694765834802005,0.287806890970176,201380.620687788,612.265413891622,"Yakutat",300,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,250,43,3,2.08395537136502,1.51457387902004,34585.002208651,1704.29243225385,"Southeastern",300,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,251,118,0,0,0,51050.2051719043,0,"Southeastern",300,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,310,76,0,0,0,76544.0145906848,0,"Shumagin",500,"WESTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,320,55,1,0.54219687620094,0.58426387521653,202261.737659041,937.13646955618,"Chirikof",500,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,330,82,0,0,0,303399.070966357,0,"Kodiak",500,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,340,38,0,0,0,23567.5271332772,0,"Yakutat",500,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,341,33,0,0,0,217661.011931549,0,"Yakutat",500,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,350,60,2,3.19135659182294,1.87807929382028,183424.133957916,4402.83199664382,"Southeastern",500,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,351,10,1,1.01891347957323,0.821704419010669,98142.1502869942,634.898136392784,"Southeastern",500,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,410,33,0,0,0,193887.912139372,0,"Shumagin",700,"WESTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,420,33,0,0,0,263836.625799934,0,"Chirikof",700,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,430,38,0,0,0,76167.3507681539,0,"Kodiak",700,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,440,18,0,0,0,17037.2464941385,0,"Yakutat",700,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,450,8,0,0,0,74372.2570186373,0,"Southeastern",700,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,510,9,0,0,0,49959.6061414404,0,"Shumagin",1000,"WESTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,520,29,0,0,0,119590.513103176,0,"Chirikof",1000,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,530,21,0,0,0,289616.89240881,0,"Kodiak",1000,"CENTRAL GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,540,8,0,0,0,99255.2781443664,0,"Yakutat",1000,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
"GOA","Other skates",471,550,4,0,0,0,97775.9340990223,0,"Southeastern",1000,"EASTERN GOA",8713040107,"Bathyraja parmifera (Alaska skate)","AK Skate"
