"year","model","race_guild","bio_tons","bio_tkm2","juv_bio_prop","adu_bio_tkm2","juv_bio_tkm2"
1990,"EGOA","Coho_salmon",3.99458996991208,4.68643974318312e-05,0,4.68643974318312e-05,0
1990,"EGOA","Deep_water_flatfish",23839.0044185056,0.279678411517319,0,0.279678411517319,0
1990,"EGOA","Demersal_shelf_rockfish",1479.92785847193,0.0173624646965691,0,0.0173624646965691,0
1990,"EGOA","Eulachon",8492.64202603202,0.099635395410307,0,0.099635395410307,0
1990,"EGOA","Flathead_sole",23058.5598078845,0.270522261153661,0.00244194854042494,0.269861659712884,0.000660601440776636
1990,"EGOA","Gelatinous_carnivores",34246.5368239867,0.401779237536732,0,0.401779237536732,0
1990,"EGOA","Infauna",12.343121159872,0.000144809089278872,0,0.000144809089278872,0
1990,"EGOA","King_crab",7.66998666094184,8.99840298710641e-05,0,8.99840298710641e-05,0
1990,"EGOA","Large_sculpins",154.821191047607,0.00181635709366291,0,0.00181635709366291,0
1990,"EGOA","Lingcod",9393.56264250107,0.110204966290611,0,0.110204966290611,0
1990,"EGOA","Longnose_skate",2242.35432615446,0.0263072268031058,0,0.0263072268031058,0
1990,"EGOA","MISC_NA",777.42833160691,0.00912076347800811,0,0.00912076347800811,0
1990,"EGOA","MISC_SHELLS",11715.6040959254,0.137447079835712,0,0.137447079835712,0
1990,"EGOA","Miscellaneous_deep_sea_fish",2.50150975196898,2.93476296888754e-05,0,2.93476296888754e-05,0
1990,"EGOA","Motile_epifauna",5333.61389350229,0.0625737818238524,0,0.0625737818238524,0
1990,"EGOA","Octopus",51.8584870146857,0.00060840205477289,0,0.00060840205477289,0
1990,"EGOA","Other_skates",624.022513049031,0.00732101148759042,0,0.00732101148759042,0
1990,"EGOA","POP",101678.287751895,1.19288630955477,0.00211385413416425,1.19036472189773,0.00252158765704028
1990,"EGOA","Pacific_capelin",14.3499096326107,0.000168352665279518,0,0.000168352665279518,0
1990,"EGOA","Pacific_cod",25724.8523093136,0.30180311661008,0,0.30180311661008,0
1990,"EGOA","Pacific_dogfish",3251.19008616513,0.0381428545788456,0,0.0381428545788456,0
1990,"EGOA","Pacific_halibut",28728.4258700753,0.337040942301204,0,0.337040942301204,0
1990,"EGOA","Pacific_herring",8130.44348162166,0.0953860940646543,0,0.0953860940646543,0
1990,"EGOA","Pacific_sandlance",1.33112330107714,1.56166945499598e-05,0,1.56166945499598e-05,0
1990,"EGOA","Pandalid_shrimp",1966.92652920177,0.0230759169972464,0,0.0230759169972464,0
1990,"EGOA","Pelagic_shelf_rockfish",6996.98673137805,0.0820884169525333,0,0.0820884169525333,0
1990,"EGOA","Pink_salmon",119.929448788715,0.00140700832729986,0,0.00140700832729986,0
1990,"EGOA","Rex_sole",16313.3446861811,0.191387620400115,0.0026866242714666,0.19087343377389,0.000514186626225186
1990,"EGOA","Sablefish",23316.9726121557,0.273553951628041,0.000440309413628299,0.273433503248004,0.000120448380037047
1990,"EGOA","Salmon_shark",2650.11191179944,0.0310910253139529,0,0.0310910253139529,0
1990,"EGOA","Sessile_epifauna",10782.3178752417,0.126497796757044,0,0.126497796757044,0
1990,"EGOA","Shallow_water_flatfish",14191.5453687724,0.166494740973039,0,0.166494740973039,0
1990,"EGOA","Sharks_demersal",172.86523172323,0.00202804918217961,0,0.00202804918217961,0
1990,"EGOA","Shelf_demersals",2815.16920089747,0.0330274719714507,0,0.0330274719714507,0
1990,"EGOA","Shelf_forage_fish",493.732357946256,0.00579245169642723,0,0.00579245169642723,0
1990,"EGOA","Slope_demersals",2062.91864674933,0.0242020933459971,0,0.0242020933459971,0
1990,"EGOA","Slope_forage_fish",25.2139469185943,0.000295809191461047,0,0.000295809191461047,0
1990,"EGOA","Slope_rockfish",101410.951727202,1.18974993215347,0,1.18974993215347,0
1990,"EGOA","Sockeye_salmon",50.1466567539799,0.000588318918761982,0,0.000588318918761982,0
1990,"EGOA","Spotted_ratfish",1855.55676706065,0.0217693306306399,0,0.0217693306306399,0
1990,"EGOA","Squid",1224.17429848925,0.0143619723882439,0,0.0143619723882439,0
1990,"EGOA","Tanner_crab",29.1294928510386,0.000341746246859174,0,0.000341746246859174,0
1990,"EGOA","Thornyheads",11998.8433608644,0.140770033525672,0.102438838716031,0.126349714765286,0.0144203187603867
1990,"EGOA","Walleye_pollock",59933.3895839043,0.703136544689887,0.0139147294974491,0.693352589870756,0.00978395481913082
1993,"EGOA","Arrowtooth_flounder",222014.841320474,2.60467077666963,0.00128438277292417,2.60132538239494,0.00334539427469348
1993,"EGOA","Big_skate",15835.5084255782,0.185781661192061,0,0.185781661192061,0
1993,"EGOA","Black_rockfish",114.63683724276,0.00134491558366155,0,0.00134491558366155,0
1993,"EGOA","Chinook_salmon",399.59474023642,0.00468803227844711,0,0.00468803227844711,0
1993,"EGOA","Coho_salmon",40.9134617794639,0.000479995380649051,0,0.000479995380649051,0
1993,"EGOA","Deep_water_flatfish",39663.1303690428,0.465326533888599,0,0.465326533888599,0
1993,"EGOA","Demersal_shelf_rockfish",1333.41644295164,0.0156435976146006,0,0.0156435976146006,0
1993,"EGOA","Eulachon",8277.93126242683,0.097116415831858,0,0.097116415831858,0
1993,"EGOA","Flathead_sole",16843.0424281943,0.197602016793094,0.00873793312251046,0.195875383585483,0.00172663320761125
1993,"EGOA","Gelatinous_carnivores",8413.82633467674,0.098710732325645,0,0.098710732325645,0
1993,"EGOA","Infauna",322.66428019256,0.00378548666518898,0,0.00378548666518898,0
1993,"EGOA","King_crab",2.46640020886719,2.89357256902258e-05,0,2.89357256902258e-05,0
1993,"EGOA","Large_sculpins",264.154572301155,0.00309905270703646,0,0.00309905270703646,0
1993,"EGOA","Lingcod",12745.7368971528,0.149532563794744,0,0.149532563794744,0
1993,"EGOA","Longnose_skate",3539.00156435243,0.0415194493234395,0,0.0415194493234395,0
1993,"EGOA","MISC_NA",12.2170185722542,0.000143329657890967,0,0.000143329657890967,0
1993,"EGOA","MISC_SHELLS",307.821382639642,0.0036113502819308,0,0.0036113502819308,0
1993,"EGOA","Miscellaneous_deep_sea_fish",177.219510856176,0.00207913344097775,0,0.00207913344097775,0
1993,"EGOA","Motile_epifauna",6380.28438593605,0.0748532854292414,0,0.0748532854292414,0
1993,"EGOA","Octopus",53.351263904059,0.000625915263875095,0,0.000625915263875095,0
1993,"EGOA","Other_skates",1466.67177613404,0.0172069447769399,0,0.0172069447769399,0
1993,"EGOA","POP",151580.878949077,1.77834185927528,0.00189960317554658,1.7749637154322,0.00337814384308674
1993,"EGOA","Pacific_capelin",76.1415968721063,0.00089329069661365,0,0.00089329069661365,0
1993,"EGOA","Pacific_cod",20468.14203574,0.240131565512142,0,0.240131565512142,0
1993,"EGOA","Pacific_dogfish",25912.6414881734,0.304006253046553,0,0.304006253046553,0
1993,"EGOA","Pacific_hake",1736.52301701784,0.0203728306114076,0,0.0203728306114076,0
1993,"EGOA","Pacific_halibut",44235.4499569347,0.518968836093906,5.47469502085543e-05,0.518940424132877,2.84119610294245e-05
1993,"EGOA","Pacific_herring",12361.8121894542,0.145028371819846,0,0.145028371819846,0
1993,"EGOA","Pandalid_shrimp",2822.08655688088,0.0331086261631013,0,0.0331086261631013,0
1993,"EGOA","Pelagic_shelf_rockfish",9107.67950456885,0.106850994770122,0,0.106850994770122,0
1993,"EGOA","Pink_salmon",68.9424335133382,0.000808830350154259,0,0.000808830350154259,0
1993,"EGOA","Rex_sole",20900.7225726235,0.245206586066061,0.00200289284535242,0.244715463549196,0.000491122516865006
1993,"EGOA","Sablefish",40772.2252614468,0.478338398490156,0,0.478338398490156,0
1993,"EGOA","Salmon_shark",1825.16614022177,0.0214127888015392,0,0.0214127888015392,0
1993,"EGOA","Sessile_epifauna",3006.2276286808,0.0352689631281853,0,0.0352689631281853,0
1993,"EGOA","Shallow_water_flatfish",16039.3242048762,0.188172821174899,0,0.188172821174899,0
1993,"EGOA","Sharks_demersal",1155.18066022887,0.0135525413056906,0,0.0135525413056906,0
1993,"EGOA","Shelf_demersals",2315.81901634699,0.027169112119076,0,0.027169112119076,0
1993,"EGOA","Shelf_forage_fish",428.115628346098,0.0050226383946063,0,0.0050226383946063,0
1993,"EGOA","Slope_demersals",2504.29432192045,0.0293802981714644,0,0.0293802981714644,0
1993,"EGOA","Slope_forage_fish",409.980535198724,0.004809878081502,0,0.004809878081502,0
1993,"EGOA","Slope_rockfish",91658.4083751887,1.07533341604982,0,1.07533341604982,0
1993,"EGOA","Sockeye_salmon",16.1506102231178,0.000189478425060844,0,0.000189478425060844,0
1993,"EGOA","Spotted_ratfish",2076.85132044864,0.0243655510131045,0,0.0243655510131045,0
1993,"EGOA","Squid",2284.38578844821,0.0268003385288178,0,0.0268003385288178,0
1993,"EGOA","Tanner_crab",24.6906627117862,0.000289670038451007,0,0.000289670038451007,0
1993,"EGOA","Thornyheads",16800.087368265,0.197098069450464,0.0667431775521937,0.183943118005937,0.0131549514445269
1993,"EGOA","Walleye_pollock",36294.9106396803,0.425810691405759,0.0215335195963602,0.416641488538033,0.0091692028677256
1996,"EGOA","Arrowtooth_flounder",260323.808824259,3.05411031660319,0.00219050622891539,3.04742026893088,0.00669004767231404
1996,"EGOA","Big_skate",3390.75741992091,0.0397802539231834,0,0.0397802539231834,0
1996,"EGOA","Black_rockfish",2284.35427198707,0.0267999687787379,0,0.0267999687787379,0
1996,"EGOA","Chinook_salmon",892.889826738466,0.0104753539207508,0,0.0104753539207508,0
1996,"EGOA","Chum_salmon",267.351319280764,0.00313655683688954,0,0.00313655683688954,0
1996,"EGOA","Coho_salmon",160.743206097844,0.00188583397840002,0,0.00188583397840002,0
1996,"EGOA","Deep_water_flatfish",40927.9756709578,0.480165657144104,0,0.480165657144104,0
1996,"EGOA","Demersal_shelf_rockfish",4787.73110323947,0.0561695029800248,0,0.0561695029800248,0
1996,"EGOA","Eulachon",4334.0402460485,0.0508468168463454,0,0.0508468168463454,0
1996,"EGOA","Flathead_sole",16058.9394842257,0.188402946983578,0.0134634388707101,0.185866395423803,0.00253655155977504
1996,"EGOA","Gelatinous_carnivores",10983.585966582,0.12885906734901,0,0.12885906734901,0
1996,"EGOA","Gelatinous_filter_feeders",275.384486666504,0.00323080169101408,0,0.00323080169101408,0
1996,"EGOA","Infauna",980.804180300098,0.0115067622095383,0,0.0115067622095383,0
1996,"EGOA","Large_sculpins",121.651081879155,0.00142720646978504,0,0.00142720646978504,0
1996,"EGOA","Lingcod",10712.589966067,0.125679751232405,0,0.125679751232405,0
1996,"EGOA","Longnose_skate",5619.82245088578,0.0659315711545822,0,0.0659315711545822,0
1996,"EGOA","MISC_NA",1.90211295303675,2.23155262649673e-05,0,2.23155262649673e-05,0
1996,"EGOA","MISC_SHELLS",3.31636176459397,3.89074465550418e-05,0,3.89074465550418e-05,0
1996,"EGOA","Miscellaneous_deep_sea_fish",3.76919549169066,4.42200768667992e-05,0,4.42200768667992e-05,0
1996,"EGOA","Motile_epifauna",6618.46305354136,0.077647589681371,0,0.077647589681371,0
1996,"EGOA","Octopus",16.3725622746951,0.000192082359190323,0,0.000192082359190323,0
1996,"EGOA","Other_skates",1476.31849683791,0.017320119785235,0,0.017320119785235,0
1996,"EGOA","POP",212035.743593287,2.48759633212827,0.00198856329795961,2.48264958936206,0.00494674276620921
1996,"EGOA","Pacific_capelin",755.106055105905,0.00885887926826297,0,0.00885887926826297,0
1996,"EGOA","Pacific_cod",12638.0954000196,0.148269717309923,3.15109045796366e-05,0.148265045197009,4.67211291420267e-06
1996,"EGOA","Pacific_dogfish",25041.0135015157,0.293780342330532,0,0.293780342330532,0
1996,"EGOA","Pacific_hake",990.051389429988,0.0116152501612587,0,0.0116152501612587,0
1996,"EGOA","Pacific_halibut",49665.533324297,0.582674394594982,5.60459599889135e-05,0.582641738049176,3.26565458060348e-05
1996,"EGOA","Pacific_herring",1920.56727518265,0.0225320317621259,0,0.0225320317621259,0
1996,"EGOA","Pandalid_shrimp",3178.03534045865,0.0372846055213364,0,0.0372846055213364,0
1996,"EGOA","Pelagic_shelf_rockfish",16657.4403445183,0.195424539284993,0,0.195424539284993,0
1996,"EGOA","Pink_salmon",52.5009392810906,0.000615939283517407,0,0.000615939283517407,0
1996,"EGOA","Rex_sole",19560.5224145659,0.229483402130165,0.00402956036106306,0.22855868490942,0.000924717220745609
1996,"EGOA","Sablefish",34037.6338991138,0.399328395330233,1.58724585948063e-05,0.399322057006813,6.33832342060956e-06
1996,"EGOA","Salmon_shark",3302.0422012662,0.0387394499116073,0,0.0387394499116073,0
1996,"EGOA","Sessile_epifauna",4791.97996188221,0.056219350449118,0,0.056219350449118,0
1996,"EGOA","Shallow_water_flatfish",12813.0996862511,0.150322861808857,0,0.150322861808857,0
1996,"EGOA","Sharks_demersal",3003.06273089505,0.0352318326520214,0,0.0352318326520214,0
1996,"EGOA","Shelf_demersals",6133.98956062507,0.0719637626832983,0,0.0719637626832983,0
1996,"EGOA","Shelf_forage_fish",103.293091136546,0.00121183112946433,0,0.00121183112946433,0
1996,"EGOA","Slope_demersals",1544.01768093179,0.0181143643743125,0,0.0181143643743125,0
1996,"EGOA","Slope_forage_fish",118.55103557887,0.00139083682910404,0,0.00139083682910404,0
1996,"EGOA","Slope_rockfish",144827.937179334,1.69911656974244,0,1.69911656974244,0
1996,"EGOA","Spotted_ratfish",11552.5192494015,0.135533773809268,0,0.135533773809268,0
1996,"EGOA","Squid",719.865346462988,0.00844543643982234,0,0.00844543643982234,0
1996,"EGOA","Tanner_crab",5.7697883633598,6.76909662805767e-05,0,6.76909662805767e-05,0
1996,"EGOA","Thornyheads",24910.8770295777,0.292253585545177,0.0643320909519861,0.27345230129884,0.0188012842463363
1996,"EGOA","Walleye_pollock",87647.4032945884,1.02827643708222,0.209577643166524,0.812772684874861,0.215503752207362
1996,"EGOA",NA,11.3690858048655,0.000133381738703843,0,0.000133381738703843,0
1999,"EGOA","Arrowtooth_flounder",273601.037840357,3.20987832836174,0.00119373119499062,3.20604659646905,0.00383173189268976
1999,"EGOA","Big_skate",9605.60479380044,0.112692637797735,0,0.112692637797735,0
1999,"EGOA","Black_rockfish",220.104832184372,0.00258226261264606,0,0.00258226261264606,0
1999,"EGOA","Chinook_salmon",289.033325424753,0.00339092941597897,0,0.00339092941597897,0
1999,"EGOA","Chum_salmon",669.015682814061,0.00784886986741623,0,0.00784886986741623,0
1999,"EGOA","Coho_salmon",142.268671612576,0.00166909135074436,0,0.00166909135074436,0
1999,"EGOA","Deep_water_flatfish",38648.2939632291,0.453420506734731,0,0.453420506734731,0
1999,"EGOA","Demersal_shelf_rockfish",5157.75990218347,0.0605106686129312,0,0.0605106686129312,0
1999,"EGOA","Eulachon",2586.76933722317,0.0303478923236692,0,0.0303478923236692,0
1999,"EGOA","Flathead_sole",18597.844040718,0.21818929128253,0.00868722993620989,0.21629383073954,0.00189546054299001
1999,"EGOA","Gelatinous_carnivores",7160.49308616108,0.0840066680999346,0,0.0840066680999346,0
1999,"EGOA","Gelatinous_filter_feeders",779.791671672619,0.00914849010550685,0,0.00914849010550685,0
1999,"EGOA","Infauna",223.973934490742,0.0026276547929589,0,0.0026276547929589,0
1999,"EGOA","King_crab",52.5448019896193,0.00061645387936339,0,0.00061645387936339,0
1999,"EGOA","Large_sculpins",97.1193387556015,0.00113940087068794,0,0.00113940087068794,0
1999,"EGOA","Lingcod",15191.4331811844,0.178225391723447,0,0.178225391723447,0
1999,"EGOA","Longnose_skate",7713.87745136377,0.0904989551728908,0,0.0904989551728908,0
1999,"EGOA","MISC_NA",13.1849793306807,0.000154685741499797,0,0.000154685741499797,0
1999,"EGOA","MISC_SHELLS",2.01454536178661,2.36345795664474e-05,0,2.36345795664474e-05,0
1999,"EGOA","Miscellaneous_deep_sea_fish",38.8133975691983,0.000455357496780229,0,0.000455357496780229,0
1999,"EGOA","Motile_epifauna",6787.15910796952,0.0796267262133932,0,0.0796267262133932,0
1999,"EGOA","Mysids",0.0591278086522743,6.93685495839373e-07,0,6.93685495839373e-07,0
1999,"EGOA","Octopus",141.782029471715,0.00166338208124032,0,0.00166338208124032,0
1999,"EGOA","Other_skates",1720.58277105382,0.0201858201728781,0,0.0201858201728781,0
1999,"EGOA","POP",77115.8350593595,0.904720426809889,0.00781591395565969,0.897649209800015,0.0070712170098738
1999,"EGOA","Pacific_capelin",105.959653647257,0.00124311515266072,0,0.00124311515266072,0
1999,"EGOA","Pacific_cod",21717.9432282878,0.254794191774038,8.63571570487799e-05,0.254772188472004,2.20033020341475e-05
1999,"EGOA","Pacific_dogfish",15345.0615827468,0.180027755050313,0,0.180027755050313,0
1999,"EGOA","Pacific_hake",6283.19774934254,0.0737142682192377,0,0.0737142682192377,0
1999,"EGOA","Pacific_halibut",56062.0432534834,0.657718037561082,4.04445614684157e-05,0.657691436443483,2.66011175990249e-05
1999,"EGOA","Pacific_herring",31471.2933658185,0.369220173058695,0,0.369220173058695,0
1999,"EGOA","Pacific_sandlance",1.5945964373786,1.8707752672382e-05,0,1.8707752672382e-05,0
1999,"EGOA","Pandalid_shrimp",2638.49956608634,0.0309547896580498,0,0.0309547896580498,0
1999,"EGOA","Pelagic_shelf_rockfish",16990.2103880262,0.199328586431216,0,0.199328586431216,0
1999,"EGOA","Pink_salmon",64.0143433506113,0.000751014159329793,0,0.000751014159329793,0
1999,"EGOA","Rex_sole",19463.9055370522,0.228349896118151,0.00408774941667833,0.227416458963496,0.00093343715465553
1999,"EGOA","Sablefish",55806.43722878,0.654719276131774,0,0.654719276131774,0
1999,"EGOA","Sessile_epifauna",15124.0788574265,0.177435193024428,0,0.177435193024428,0
1999,"EGOA","Shallow_water_flatfish",28254.9595249124,0.331486250796585,0,0.331486250796585,0
1999,"EGOA","Sharks_demersal",2073.70162126201,0.0243285988464028,0,0.0243285988464028,0
1999,"EGOA","Shelf_demersals",2320.28908857725,0.0272215548586627,0,0.0272215548586627,0
1999,"EGOA","Shelf_forage_fish",612.361074199656,0.00718419987263608,0,0.00718419987263608,0
1999,"EGOA","Slope_demersals",44288.1766594447,0.51958742402416,0,0.51958742402416,0
1999,"EGOA","Slope_forage_fish",511.205878085731,0.00599745045688012,0,0.00599745045688012,0
1999,"EGOA","Slope_rockfish",101606.396288204,1.19204288128009,0,1.19204288128009,0
1999,"EGOA","Sockeye_salmon",15.7370761038828,0.000184626856448941,0,0.000184626856448941,0
1999,"EGOA","Spotted_ratfish",24083.2043454183,0.282543356984528,0,0.282543356984528,0
1999,"EGOA","Squid",640.745965263428,0.00751721047594992,0,0.00751721047594992,0
1999,"EGOA","Tanner_crab",718.89868682349,0.00843409562089775,0,0.00843409562089775,0
