"year","model","species_name","stratum","lbin","strat_bio_sum","stratum_bin","area","stations","bottom_temp_mean","surface_temp_mean","bio_t_km2","bio_tons","jcat"
1984,"WGOA","Pacific_cod",31,"[60,85)",9.26555908376326,"Kodiak_shelf",15403.147,49,8.9952380952381,11.6489795918367,0.189093042525781,2912.62793070185,"adu"
1984,"WGOA","Pacific_cod",32,"[0,20)",0.0548724546058981,"Kodiak_shelf",9886.88,8,NA,11.6142857142857,0.00685905682573726,67.8146717492452,"juv"
1984,"WGOA","Pacific_cod",32,"[20,30)",0.0395997574466859,"Kodiak_shelf",9886.88,8,NA,11.6142857142857,0.00494996968083573,48.9397562380612,"adu"
1984,"WGOA","Pacific_cod",32,"[30,60)",0.309915487793097,"Kodiak_shelf",9886.88,8,NA,11.6142857142857,0.0387394359741371,383.012154743977,"adu"
1984,"WGOA","Pacific_cod",33,"[0,20)",0,"Kodiak_shelf",5260.082,3,6.8,12.2,0,0,"juv"
1984,"WGOA","Pacific_cod",35,"[0,20)",0,"Kodiak_shelf",2199.622,5,NA,13.72,0,0,"juv"
1984,"WGOA","Pacific_cod",35,"[30,60)",3.05777767766612,"Kodiak_shelf",2199.622,5,NA,13.72,0.611555535533224,1345.19101018066,"adu"
1984,"WGOA","Pacific_cod",35,"[60,85)",1.38813763055285,"Kodiak_shelf",2199.622,5,NA,13.72,0.27762752611057,610.675614238384,"adu"
1984,"WGOA","Pacific_cod",110,"[0,20)",0,"Shumagin_gully",4245.316,27,5.33181818181818,10.8076923076923,0,0,"juv"
1984,"WGOA","Pacific_cod",110,"[30,60)",30.5857750643735,"Shumagin_gully",4245.316,27,5.33181818181818,10.8076923076923,1.13280648386568,4809.12149085873,"adu"
1984,"WGOA","Pacific_cod",110,"[60,85)",12.4712874774454,"Shumagin_gully",4245.316,27,5.33181818181818,10.8076923076923,0.46189953620168,1960.90949142957,"adu"
1984,"WGOA","Pacific_cod",110,"[85,999)",2.29481049585811,"Shumagin_gully",4245.316,27,5.33181818181818,10.8076923076923,0.084992981328078,360.822063519791,"adu"
1984,"WGOA","Pacific_cod",111,"[0,20)",0,"Shumagin_shelf",8153.739,45,5.8952380952381,10.4181818181818,0,0,"juv"
1984,"WGOA","Pacific_cod",111,"[30,60)",30.8368966611373,"Shumagin_shelf",8153.739,45,5.8952380952381,10.4181818181818,0.685264370247495,5587.46682099744,"adu"
1984,"WGOA","Pacific_cod",111,"[60,85)",37.8968426586237,"Shumagin_shelf",8153.739,45,5.8952380952381,10.4181818181818,0.842152059080527,6866.68808805519,"adu"
1984,"WGOA","Pacific_cod",111,"[85,999)",22.4127768686359,"Shumagin_shelf",8153.739,45,5.8952380952381,10.4181818181818,0.498061708191908,4061.06517449098,"adu"
1984,"WGOA","Pacific_cod",112,"[0,20)",0,"Shumagin_gully",2278.242,9,4.6125,10.9666666666667,0,0,"juv"
1984,"WGOA","Pacific_cod",112,"[30,60)",6.44226605878202,"Shumagin_gully",2278.242,9,4.6125,10.9666666666667,0.715807339864669,1630.78234558796,"adu"
1984,"WGOA","Pacific_cod",112,"[60,85)",85.6328157985264,"Shumagin_gully",2278.242,9,4.6125,10.9666666666667,9.51475731094737,21676.9197256074,"adu"
1984,"WGOA","Pacific_cod",112,"[85,999)",30.8484355684024,"Shumagin_gully",2278.242,9,4.6125,10.9666666666667,3.42760395204471,7808.91128291424,"adu"
1984,"WGOA","Pacific_cod",120,"[0,20)",0.00471049898385755,"Chirikof_gully",11104.039,55,5.34444444444444,11.08,8.56454360701372e-05,0.951010262294811,"juv"
1984,"WGOA","Pacific_cod",120,"[20,30)",0.00530508604256517,"Chirikof_gully",11104.039,55,5.34444444444444,11.08,9.64561098648212e-05,1.07105240572726,"adu"
1984,"WGOA","Pacific_cod",120,"[30,60)",48.043423743129,"Chirikof_gully",11104.039,55,5.34444444444444,11.08,0.873516795329618,9699.5645624951,"adu"
1984,"WGOA","Pacific_cod",120,"[60,85)",31.9065007187219,"Chirikof_gully",11104.039,55,5.34444444444444,11.08,0.580118194885853,6441.65506062212,"adu"
1984,"WGOA","Pacific_cod",120,"[85,999)",4.10720049608827,"Chirikof_gully",11104.039,55,5.34444444444444,11.08,0.0746763726561504,829.209354352427,"adu"
1984,"WGOA","Pacific_cod",121,"[0,20)",0,"Chirikof_shelf",7734.619,9,NA,12.8875,0,0,"juv"
1984,"WGOA","Pacific_cod",121,"[30,60)",6.90436006931149,"Chirikof_shelf",7734.619,9,NA,12.8875,0.767151118812388,5933.62161943755,"adu"
1984,"WGOA","Pacific_cod",121,"[60,85)",7.11353147517772,"Chirikof_shelf",7734.619,9,NA,12.8875,0.790392386130858,6113.38396722307,"adu"
1984,"WGOA","Pacific_cod",121,"[85,999)",0.232010132776269,"Chirikof_shelf",7734.619,9,NA,12.8875,0.0257789036418076,199.389997907094,"adu"
1984,"WGOA","Pacific_cod",122,"[0,20)",0,"Chirikof_shelf",5010.738,21,6.15,13.4333333333333,0,0,"juv"
1984,"WGOA","Pacific_cod",122,"[20,30)",0.00545011778307744,"Chirikof_shelf",5010.738,21,6.15,13.4333333333333,0.000259529418241783,1.30043391810199,"adu"
1984,"WGOA","Pacific_cod",122,"[30,60)",96.0370281963693,"Chirikof_shelf",5010.738,21,6.15,13.4333333333333,4.57319181887473,22915.0660281247,"adu"
1984,"WGOA","Pacific_cod",122,"[60,85)",64.3875801541849,"Chirikof_shelf",5010.738,21,6.15,13.4333333333333,3.06607524543738,15363.2997431724,"adu"
1984,"WGOA","Pacific_cod",122,"[85,999)",1.20415185945643,"Chirikof_shelf",5010.738,21,6.15,13.4333333333333,0.0573405647360205,287.318546664238,"adu"
1984,"WGOA","Pacific_cod",130,"[0,20)",0,"Kodiak_gully",7911.775,39,6.48571428571429,12.103125,0,0,"juv"
1984,"WGOA","Pacific_cod",130,"[30,60)",71.2587377960359,"Kodiak_gully",7911.775,39,6.48571428571429,12.103125,1.82714712297528,14455.9769288777,"adu"
1984,"WGOA","Pacific_cod",130,"[60,85)",48.3537575934113,"Kodiak_gully",7911.775,39,6.48571428571429,12.103125,1.2398399382926,9809.33462778491,"adu"
1984,"WGOA","Pacific_cod",130,"[85,999)",1.51982920257847,"Kodiak_gully",7911.775,39,6.48571428571429,12.103125,0.038969979553294,308.321709980263,"adu"
1984,"WGOA","Pacific_cod",131,"[0,20)",0,"Kodiak_shelf",7336.402,18,6.2,12.43125,0,0,"juv"
1984,"WGOA","Pacific_cod",131,"[30,60)",71.8054758716133,"Kodiak_shelf",7336.402,18,6.2,12.43125,3.98919310397852,29266.3242664142,"adu"
1984,"WGOA","Pacific_cod",131,"[60,85)",37.6807478795998,"Kodiak_shelf",7336.402,18,6.2,12.43125,2.09337488219999,15357.8396725218,"adu"
1984,"WGOA","Pacific_cod",131,"[85,999)",2.59065309885302,"Kodiak_shelf",7336.402,18,6.2,12.43125,0.143925172158501,1055.89292087397,"adu"
1984,"WGOA","Pacific_cod",132,"[0,20)",0,"Kodiak_shelf",10980.778,22,6.34285714285714,11.7894736842105,0,0,"juv"
1984,"WGOA","Pacific_cod",132,"[30,60)",25.3681458855423,"Kodiak_shelf",10980.778,22,6.34285714285714,11.7894736842105,1.15309754025192,12661.9081018524,"adu"
1984,"WGOA","Pacific_cod",132,"[60,85)",27.9617891387312,"Kodiak_shelf",10980.778,22,6.34285714285714,11.7894736842105,1.27099041539687,13956.4635916008,"adu"
1984,"WGOA","Pacific_cod",132,"[85,999)",5.27907847057841,"Kodiak_shelf",10980.778,22,6.34285714285714,11.7894736842105,0.239958112299019,2634.92676045459,"adu"
1984,"WGOA","Pacific_cod",133,"[0,20)",0,"Kodiak_shelf",12077.011,32,5.86875,13.390625,0,0,"juv"
1984,"WGOA","Pacific_cod",133,"[30,60)",19.7846006350308,"Kodiak_shelf",12077.011,32,5.86875,13.390625,0.618268769844712,7466.83873437105,"adu"
1984,"WGOA","Pacific_cod",133,"[60,85)",6.02891167036482,"Kodiak_shelf",12077.011,32,5.86875,13.390625,0.188403489698901,2275.35101753201,"adu"
1984,"WGOA","Pacific_cod",133,"[85,999)",0.782703106127021,"Kodiak_shelf",12077.011,32,5.86875,13.390625,0.0244594720664694,295.397313200944,"adu"
1984,"WGOA","Pacific_cod",134,"[0,20)",0,"Kodiak_shelf",5025.806,21,6.16,14.08,0,0,"juv"
1984,"WGOA","Pacific_cod",134,"[30,60)",97.8609546405913,"Kodiak_shelf",5025.806,21,6.16,14.08,4.66004545907578,23420.4844284958,"adu"
1984,"WGOA","Pacific_cod",134,"[60,85)",13.8087668992158,"Kodiak_shelf",5025.806,21,6.16,14.08,0.657560328534085,3304.77064450857,"adu"
1984,"WGOA","Pacific_cod",134,"[85,999)",0.402069323111086,"Kodiak_shelf",5025.806,21,6.16,14.08,0.019146158243385,96.2248769765539,"adu"
1984,"WGOA","Pacific_cod",210,"[0,20)",0,"Shumagin_slope",2787.949,23,5.05454545454545,10.9217391304348,0,0,"juv"
1984,"WGOA","Pacific_cod",210,"[30,60)",4.91176286832431,"Shumagin_slope",2787.949,23,5.05454545454545,10.9217391304348,0.213554907318448,595.38019030356,"adu"
1984,"WGOA","Pacific_cod",210,"[60,85)",5.63114864153342,"Shumagin_slope",2787.949,23,5.05454545454545,10.9217391304348,0.244832549631888,682.580661913672,"adu"
1984,"WGOA","Pacific_cod",220,"[0,20)",0,"Chirikof_gully",10017.785,27,5.53,11.9962962962963,0,0,"juv"
1984,"WGOA","Pacific_cod",220,"[30,60)",7.48830552772929,"Chirikof_gully",10017.785,27,5.53,11.9962962962963,0.277344649175159,2778.37906633717,"adu"
1984,"WGOA","Pacific_cod",220,"[60,85)",16.3758898931049,"Chirikof_gully",10017.785,27,5.53,11.9962962962963,0.606514440485366,6075.93126417769,"adu"
1984,"WGOA","Pacific_cod",220,"[85,999)",0.1226479189511,"Chirikof_gully",10017.785,27,5.53,11.9962962962963,0.00454251551670742,45.5059438055388,"adu"
1984,"WGOA","Pacific_cod",221,"[0,20)",0,"Chirikof_slope",1528.313,16,5.525,13.5133333333333,0,0,"juv"
1984,"WGOA","Pacific_cod",221,"[30,60)",12.4245353489782,"Chirikof_slope",1528.313,16,5.525,13.5133333333333,0.776533459311138,1186.78618080018,"adu"
1984,"WGOA","Pacific_cod",221,"[60,85)",11.6708528971029,"Chirikof_slope",1528.313,16,5.525,13.5133333333333,0.729428306068931,1114.79476273313,"adu"
1984,"WGOA","Pacific_cod",221,"[85,999)",0.186643957586416,"Chirikof_slope",1528.313,16,5.525,13.5133333333333,0.011665247349151,17.828149171923,"adu"
1984,"WGOA","Pacific_cod",230,"[0,20)",0,"Kodiak_gully",6659.46,22,5.13333333333333,13.785,0,0,"juv"
1984,"WGOA","Pacific_cod",230,"[30,60)",3.96933635604205,"Kodiak_gully",6659.46,22,5.13333333333333,13.785,0.180424379820093,1201.52894043672,"adu"
1984,"WGOA","Pacific_cod",230,"[60,85)",3.75245047586618,"Kodiak_gully",6659.46,22,5.13333333333333,13.785,0.17056593072119,1135.87699300053,"adu"
1984,"WGOA","Pacific_cod",231,"[0,20)",0,"Kodiak_slope",1622.614,14,5.49,14.0571428571429,0,0,"juv"
1984,"WGOA","Pacific_cod",231,"[30,60)",5.41981194151506,"Kodiak_slope",1622.614,14,5.49,14.0571428571429,0.387129424393933,628.161623833537,"adu"
1984,"WGOA","Pacific_cod",231,"[60,85)",4.68623698387871,"Kodiak_slope",1622.614,14,5.49,14.0571428571429,0.334731213134194,543.139552668526,"adu"
1984,"WGOA","Pacific_cod",232,"[0,20)",0,"Kodiak_gully",3208.227,5,NA,11.12,0,0,"juv"
1984,"WGOA","Pacific_cod",232,"[30,60)",0.846154088537252,"Kodiak_gully",3208.227,5,NA,11.12,0.16923081770745,542.930878601121,"adu"
1984,"WGOA","Pacific_cod",232,"[60,85)",3.61620469687228,"Kodiak_gully",3208.227,5,NA,11.12,0.723240939374455,2320.32110920649,"adu"
1984,"WGOA","Pacific_cod",310,"[0,20)",0,"Shumagin_slope",2531.101,18,4.44444444444444,11.3833333333333,0,0,"juv"
1984,"WGOA","Pacific_cod",320,"[0,20)",0,"Chirikof_slope",1603.961,12,4.7875,13.75,0,0,"juv"
1984,"WGOA","Pacific_cod",320,"[30,60)",0.325909600855699,"Chirikof_slope",1603.961,12,4.7875,13.75,0.0271591334046416,43.5621907748423,"adu"
1984,"WGOA","Pacific_cod",320,"[60,85)",0.37025551700963,"Chirikof_slope",1603.961,12,4.7875,13.75,0.0308546264174692,49.4896174431903,"adu"
1984,"WGOA","Pacific_cod",330,"[0,20)",0,"Kodiak_slope",2911.769,18,4.80769230769231,14.5,0,0,"juv"
1984,"WGOA","Pacific_cod",410,"[0,20)",0,"Shumagin_slope",2005.603,14,4.2,11.5307692307692,0,0,"juv"
1984,"WGOA","Pacific_cod",420,"[0,20)",0,"Chirikof_slope",1953.21,9,4.32857142857143,13.6333333333333,0,0,"juv"
1984,"WGOA","Pacific_cod",430,"[0,20)",0,"Kodiak_slope",1744.835,16,4.45,14.31875,0,0,"juv"
1984,"WGOA","Pacific_cod",510,"[0,20)",0,"Shumagin_slope",1937.22,5,3.9,11.62,0,0,"juv"
1984,"WGOA","Pacific_cod",520,"[0,20)",0,"Chirikof_slope",3065.55,6,4,13.7833333333333,0,0,"juv"
1984,"WGOA","Pacific_cod",530,"[0,20)",0,"Kodiak_slope",3493.863,6,4.025,14.4166666666667,0,0,"juv"
1987,"WGOA","Pacific_cod",10,"[0,20)",0,"Shumagin_shelf",8332.718,29,5.6875,7.95416666666667,0,0,"juv"
1987,"WGOA","Pacific_cod",10,"[20,30)",0.00609233209292084,"Shumagin_shelf",8332.718,29,5.6875,7.95416666666667,0.00021008041699727,1.75054087216066,"adu"
1987,"WGOA","Pacific_cod",10,"[30,60)",20.968625218797,"Shumagin_shelf",8332.718,29,5.6875,7.95416666666667,0.723056042027483,6025.02209641116,"adu"
1987,"WGOA","Pacific_cod",10,"[60,85)",16.196521920895,"Shumagin_shelf",8332.718,29,5.6875,7.95416666666667,0.55850075589293,4653.82930164263,"adu"
1987,"WGOA","Pacific_cod",10,"[85,999)",1.73484424673965,"Shumagin_shelf",8332.718,29,5.6875,7.95416666666667,0.0598222154048156,498.481651103584,"adu"
1987,"WGOA","Pacific_cod",11,"[0,20)",0.0119434401939879,"Shumagin_shelf",13681.241,35,5.35384615384615,8.13142857142857,0.000341241148399654,4.66860239037243,"juv"
1987,"WGOA","Pacific_cod",11,"[20,30)",0.0695977170599288,"Shumagin_shelf",13681.241,35,5.35384615384615,8.13142857142857,0.00198850620171225,27.2052325756199,"adu"
1987,"WGOA","Pacific_cod",11,"[30,60)",15.5786619348804,"Shumagin_shelf",13681.241,35,5.35384615384615,8.13142857142857,0.445104626710868,6089.58366824642,"adu"
1987,"WGOA","Pacific_cod",11,"[60,85)",12.7256565269225,"Shumagin_shelf",13681.241,35,5.35384615384615,8.13142857142857,0.363590186483501,4974.36496651572,"adu"
1987,"WGOA","Pacific_cod",11,"[85,999)",0.366087928529084,"Shumagin_shelf",13681.241,35,5.35384615384615,8.13142857142857,0.010459655100831,143.101062211348,"adu"
1987,"WGOA","Pacific_cod",12,"[0,20)",0.0449321247229982,"Shumagin_shelf",6875.823,17,11.1,6.60588235294118,0.00264306616017637,18.1732550946623,"juv"
1987,"WGOA","Pacific_cod",12,"[20,30)",0.173854413318881,"Shumagin_shelf",6875.823,17,11.1,6.60588235294118,0.0102267301952283,70.3171866911451,"adu"
1987,"WGOA","Pacific_cod",12,"[30,60)",6.41898344530823,"Shumagin_shelf",6875.823,17,11.1,6.60588235294118,0.377587261488719,2596.22317705115,"adu"
1987,"WGOA","Pacific_cod",12,"[60,85)",7.58318567410474,"Shumagin_shelf",6875.823,17,11.1,6.60588235294118,0.446069745535573,3067.09661595764,"adu"
1987,"WGOA","Pacific_cod",12,"[85,999)",0.327935034786064,"Shumagin_shelf",6875.823,17,11.1,6.60588235294118,0.0192902961638861,132.63666204046,"adu"
1987,"WGOA","Pacific_cod",13,"[0,20)",0,"Shumagin_shelf",12398.789,24,4.82,9.39545454545454,0,0,"juv"
1987,"WGOA","Pacific_cod",13,"[20,30)",0.0268366211235198,"Shumagin_shelf",12398.789,24,4.82,9.39545454545454,0.00111819254681333,13.8642334493111,"adu"
1987,"WGOA","Pacific_cod",13,"[30,60)",2.98319290749657,"Shumagin_shelf",12398.789,24,4.82,9.39545454545454,0.124299704479024,1541.16580859777,"adu"
1987,"WGOA","Pacific_cod",13,"[60,85)",1.45374546388284,"Shumagin_shelf",12398.789,24,4.82,9.39545454545454,0.0605727276617848,751.028469432933,"adu"
1987,"WGOA","Pacific_cod",20,"[0,20)",0.029398066308268,"Chirikof_shelf",7940.852,20,9.22666666666667,12.0210526315789,0.0014699033154134,11.6722846820071,"juv"
1987,"WGOA","Pacific_cod",20,"[20,30)",0.042278798457953,"Chirikof_shelf",7940.852,20,9.22666666666667,12.0210526315789,0.00211393992289765,16.7864840646217,"adu"
1987,"WGOA","Pacific_cod",20,"[30,60)",0.96704838539939,"Chirikof_shelf",7940.852,20,9.22666666666667,12.0210526315789,0.0483524192699695,383.959405264776,"adu"
1987,"WGOA","Pacific_cod",20,"[60,85)",1.64347619577453,"Chirikof_shelf",7940.852,20,9.22666666666667,12.0210526315789,0.0821738097887267,652.53006180843,"adu"
1987,"WGOA","Pacific_cod",21,"[0,20)",0,"Chirikof_shelf",7302.086,9,6.05,9.32222222222222,0,0,"juv"
1987,"WGOA","Pacific_cod",21,"[30,60)",3.25067868423953,"Chirikof_shelf",7302.086,9,6.05,9.32222222222222,0.361186520471059,2637.41503452043,"adu"
1987,"WGOA","Pacific_cod",21,"[60,85)",0.512734958551601,"Chirikof_shelf",7302.086,9,6.05,9.32222222222222,0.0569705509501779,416.003862505581,"adu"
1987,"WGOA","Pacific_cod",22,"[0,20)",0,"Chirikof_shelf",10792.012,24,7.2,10.975,0,0,"juv"
1987,"WGOA","Pacific_cod",22,"[30,60)",9.93636033567479,"Chirikof_shelf",10792.012,24,7.2,10.975,0.41401501398645,4468.05499912193,"adu"
1987,"WGOA","Pacific_cod",22,"[60,85)",21.7077579527609,"Chirikof_shelf",10792.012,24,7.2,10.975,0.904489914698371,9761.2660133038,"adu"
1987,"WGOA","Pacific_cod",22,"[85,999)",1.68913836528503,"Chirikof_shelf",10792.012,24,7.2,10.975,0.0703807652202095,759.550062825683,"adu"
1987,"WGOA","Pacific_cod",30,"[0,20)",0,"Kodiak_shelf",5766.075,10,6.74444444444444,9.09,0,0,"juv"
1987,"WGOA","Pacific_cod",30,"[20,30)",0.292723174849834,"Kodiak_shelf",5766.075,10,6.74444444444444,9.09,0.0292723174849834,168.786378042226,"adu"
1987,"WGOA","Pacific_cod",30,"[30,60)",81.0376530211662,"Kodiak_shelf",5766.075,10,6.74444444444444,9.09,8.10376530211662,46726.9185144021,"adu"
1987,"WGOA","Pacific_cod",30,"[60,85)",17.0273447972562,"Kodiak_shelf",5766.075,10,6.74444444444444,9.09,1.70273447972562,9818.09471518392,"adu"
1987,"WGOA","Pacific_cod",31,"[0,20)",0.0662970901448483,"Kodiak_shelf",15403.147,28,7.20833333333333,8.45357142857143,0.00236775321945887,36.4708508990482,"juv"
1987,"WGOA","Pacific_cod",31,"[20,30)",0.374067414986864,"Kodiak_shelf",15403.147,28,7.20833333333333,8.45357142857143,0.0133595505352451,205.779120748309,"adu"
1987,"WGOA","Pacific_cod",31,"[30,60)",59.7608857655694,"Kodiak_shelf",15403.147,28,7.20833333333333,8.45357142857143,2.13431734877034,32875.2038677598,"adu"
1987,"WGOA","Pacific_cod",31,"[60,85)",32.5410205844147,"Kodiak_shelf",15403.147,28,7.20833333333333,8.45357142857143,1.16217930658624,17901.2186997059,"adu"
1987,"WGOA","Pacific_cod",31,"[85,999)",0.0910235142684064,"Kodiak_shelf",15403.147,28,7.20833333333333,8.45357142857143,0.00325083979530023,50.0731632404594,"adu"
1987,"WGOA","Pacific_cod",32,"[0,20)",0,"Kodiak_shelf",9886.88,8,9.5375,11.25,0,0,"juv"
1987,"WGOA","Pacific_cod",32,"[20,30)",0.0346718479337937,"Kodiak_shelf",9886.88,8,9.5375,11.25,0.00433398099172422,42.8495499874583,"adu"
1987,"WGOA","Pacific_cod",32,"[30,60)",0.613759916611564,"Kodiak_shelf",9886.88,8,9.5375,11.25,0.0767199895764455,758.521330543568,"adu"
1987,"WGOA","Pacific_cod",32,"[60,85)",0.0587971089675806,"Kodiak_shelf",9886.88,8,9.5375,11.25,0.00734963862094757,72.6649950886741,"adu"
1987,"WGOA","Pacific_cod",33,"[0,20)",0,"Kodiak_shelf",5260.082,5,6.76,10.34,0,0,"juv"
1987,"WGOA","Pacific_cod",33,"[30,60)",0.292265292775946,"Kodiak_shelf",5260.082,5,6.76,10.34,0.0584530585551892,307.467881151097,"adu"
1987,"WGOA","Pacific_cod",33,"[60,85)",0.946394723073287,"Kodiak_shelf",5260.082,5,6.76,10.34,0.189278944614657,995.622769546557,"adu"
1987,"WGOA","Pacific_cod",33,"[85,999)",0.154865582598705,"Kodiak_shelf",5260.082,5,6.76,10.34,0.030973116519741,162.921132689392,"adu"
1987,"WGOA","Pacific_cod",35,"[0,20)",0,"Kodiak_shelf",2199.622,6,6.675,10.9666666666667,0,0,"juv"
